basin,country,year,Value
ANGC,AGO,2005,1788.6281472849487
ANGC,AGO,2010,2317.8271217957017
ANGC,AGO,2015,2863.4991933809038
ANGC,AGO,2020,2612.2225632623213
ANGC,AGO,2025,2473.358409555556
ANGC,AGO,2030,2345.3600407031927
ANGC,AGO,2035,2224.7277616349566
ANGC,AGO,2040,2107.0809711326347
ANGC,AGO,2045,2003.2883185186972
ANGC,AGO,2050,1901.1597728802767
ANGC,AGO,2060,1657.987089523775
ANGC,AGO,2070,1408.7772924084904
ANGC,AGO,2080,1140.6747233791345
ANGC,AGO,2090,951.0179748778352
ANGC,AGO,2100,892.0325663430766
ASII,AGO,2005,725.9887746685507
ASII,AGO,2010,920.0633644810878
ASII,AGO,2015,1142.1158245063664
ASII,AGO,2020,1032.576803125225
ASII,AGO,2025,964.7905779713053
ASII,AGO,2030,891.058256369481
ASII,AGO,2035,819.4612422424709
ASII,AGO,2040,755.6511981839233
ASII,AGO,2045,702.8006125949198
ASII,AGO,2050,657.3779357190374
ASII,AGO,2060,564.6677890442867
ASII,AGO,2070,480.5044253653909
ASII,AGO,2080,407.10461613575404
ASII,AGO,2090,367.9382419476369
ASII,AGO,2100,373.0828346116841
CONG,AGO,2005,418.994493357675
CONG,AGO,2010,540.534082446576
CONG,AGO,2015,654.4334340763255
CONG,AGO,2020,605.5521502103061
CONG,AGO,2025,582.7981400286293
CONG,AGO,2030,561.0977830459515
CONG,AGO,2035,543.0481709033508
CONG,AGO,2040,524.9296122561562
CONG,AGO,2045,506.56013768981063
CONG,AGO,2050,488.4272208822338
CONG,AGO,2060,441.79858285615126
CONG,AGO,2070,393.7296867463094
CONG,AGO,2080,338.09230457123215
CONG,AGO,2090,290.86718280578236
CONG,AGO,2100,264.1062130457607
ZAMB,AGO,2005,522.3169249928767
ZAMB,AGO,2010,656.2120587577356
ZAMB,AGO,2015,804.4985508692046
ZAMB,AGO,2020,740.5077174644308
ZAMB,AGO,2025,711.9724743747106
ZAMB,AGO,2030,683.8474859399897
ZAMB,AGO,2035,654.3529880523258
ZAMB,AGO,2040,623.6140821627215
ZAMB,AGO,2045,590.6952386977038
ZAMB,AGO,2050,560.3201153722209
ZAMB,AGO,2060,493.59414884728653
ZAMB,AGO,2070,421.4790551965124
ZAMB,AGO,2080,346.91419452766416
ZAMB,AGO,2090,288.5770131384744
ZAMB,AGO,2100,254.02245355633292
AGBS,ALB,2005,484.8044355472893
AGBS,ALB,2010,440.2126477324402
AGBS,ALB,2015,458.845510415964
AGBS,ALB,2020,462.5069575350618
AGBS,ALB,2025,485.69329590769814
AGBS,ALB,2030,513.4860430045808
AGBS,ALB,2035,542.8987328180546
AGBS,ALB,2040,574.2208742577434
AGBS,ALB,2045,609.2744921403282
AGBS,ALB,2050,641.520709371212
AGBS,ALB,2060,653.014496317039
AGBS,ALB,2070,658.7446598294116
AGBS,ALB,2080,677.4628586130897
AGBS,ALB,2090,687.7017319073032
AGBS,ALB,2100,821.6835886628858
ARPA,ARE,2005,234.36755559040265
ARPA,ARE,2010,85.06868207404938
ARPA,ARE,2015,50.87442854605323
ARPA,ARE,2020,47.54874438350286
ARPA,ARE,2025,46.84843924596629
ARPA,ARE,2030,46.01295625749127
ARPA,ARE,2035,45.707203844621176
ARPA,ARE,2040,46.11205157502093
ARPA,ARE,2045,46.764845992419694
ARPA,ARE,2050,47.63615227397989
ARPA,ARE,2060,51.36202317283025
ARPA,ARE,2070,53.51012429760051
ARPA,ARE,2080,50.893929579156705
ARPA,ARE,2090,43.039624402147226
ARPA,ARE,2100,29.441152960289447
LAPL,ARG,2005,15679.100824222716
LAPL,ARG,2010,18892.023873087775
LAPL,ARG,2015,19936.58343475263
LAPL,ARG,2020,19906.870357656408
LAPL,ARG,2025,20812.13595932039
LAPL,ARG,2030,21760.463722817538
LAPL,ARG,2035,22493.00921082529
LAPL,ARG,2040,22897.834260570373
LAPL,ARG,2045,23058.58971705478
LAPL,ARG,2050,23143.72855077234
LAPL,ARG,2060,23406.16060251187
LAPL,ARG,2070,23393.74789360137
LAPL,ARG,2080,23198.453025272778
LAPL,ARG,2090,23129.75207022833
LAPL,ARG,2100,23668.767470078023
NASA,ARG,2005,8652.662287228424
NASA,ARG,2010,9315.583151835743
NASA,ARG,2015,10420.829461178655
NASA,ARG,2020,10082.765795555668
NASA,ARG,2025,10324.768110219928
NASA,ARG,2030,10355.861772630149
NASA,ARG,2035,10163.852703052527
NASA,ARG,2040,9847.060486457325
NASA,ARG,2045,9555.734032211396
NASA,ARG,2050,9383.00363820518
NASA,ARG,2060,9312.282452161382
NASA,ARG,2070,8926.281621009159
NASA,ARG,2080,8272.646953609872
NASA,ARG,2090,7860.186904127289
NASA,ARG,2100,8110.1310653467635
NEGR,ARG,2005,136.9034400519227
NEGR,ARG,2010,163.75158373109676
NEGR,ARG,2015,206.98422782302188
NEGR,ARG,2020,190.2636781840003
NEGR,ARG,2025,188.14658926076342
NEGR,ARG,2030,188.51452741546646
NEGR,ARG,2035,184.9541263628995
NEGR,ARG,2040,179.41142329531397
NEGR,ARG,2045,175.37954614588534
NEGR,ARG,2050,173.61116495119802
NEGR,ARG,2060,168.0257462498121
NEGR,ARG,2070,154.1349213663067
NEGR,ARG,2080,127.2024867149951
NEGR,ARG,2090,116.88541454496986
NEGR,ARG,2100,100.33114325309232
PAMP,ARG,2005,6411.189496900044
PAMP,ARG,2010,7226.370107266526
PAMP,ARG,2015,7832.615295810131
PAMP,ARG,2020,7578.981535976194
PAMP,ARG,2025,7752.091229645704
PAMP,ARG,2030,7756.706029644656
PAMP,ARG,2035,7589.181044665657
PAMP,ARG,2040,7327.427393717963
PAMP,ARG,2045,7082.394546393067
PAMP,ARG,2050,6930.823575969735
PAMP,ARG,2060,6853.82893800547
PAMP,ARG,2070,6521.669270912533
PAMP,ARG,2080,5967.550215995686
PAMP,ARG,2090,5573.693189484599
PAMP,ARG,2100,5409.451762373471
SACC,ARG,2005,466.275084917838
SACC,ARG,2010,584.0254835987789
SACC,ARG,2015,757.166054272311
SACC,ARG,2020,670.7148994660406
SACC,ARG,2025,643.4508475572411
SACC,ARG,2030,632.0572472212325
SACC,ARG,2035,628.2545952402978
SACC,ARG,2040,629.1881170461421
SACC,ARG,2045,643.4586051014551
SACC,ARG,2050,673.9576066399079
SACC,ARG,2060,736.4814354309525
SACC,ARG,2070,729.0264164939174
SACC,ARG,2080,652.3186819843811
SACC,ARG,2090,599.2194591144616
SACC,ARG,2100,523.6106392079796
SASS,ARG,2005,35.08105363434297
SASS,ARG,2010,41.760687477906025
SASS,ARG,2015,47.28887996558553
SASS,ARG,2020,44.208437706707436
SASS,ARG,2025,44.380555887126285
SASS,ARG,2030,45.73435424222223
SASS,ARG,2035,46.56603793791194
SASS,ARG,2040,46.6670158842443
SASS,ARG,2045,46.43630331288858
SASS,ARG,2050,46.1504992629505
SASS,ARG,2060,45.068618006885146
SASS,ARG,2070,41.565089381464645
SASS,ARG,2080,36.87989978532284
SASS,ARG,2090,35.43550892364344
SASS,ARG,2100,32.22121573430331
SGRN,ARG,2005,3540.789943329163
SGRN,ARG,2010,4166.652832940018
SGRN,ARG,2015,4553.051289127025
SGRN,ARG,2020,4435.206067653433
SGRN,ARG,2025,4564.342471073768
SGRN,ARG,2030,4641.471887686483
SGRN,ARG,2035,4628.102244671444
SGRN,ARG,2040,4548.855261888382
SGRN,ARG,2045,4477.442780729466
SGRN,ARG,2050,4450.404988744676
SGRN,ARG,2060,4531.612688156023
SGRN,ARG,2070,4542.132383223469
SGRN,ARG,2080,4393.752275798861
SGRN,ARG,2090,4271.85113416944
SGRN,ARG,2100,4168.651594928689
CSSW,ARM,2005,369.5231079616152
CSSW,ARM,2010,348.66535858413476
CSSW,ARM,2015,396.19695843206324
CSSW,ARM,2020,397.54542564436076
CSSW,ARM,2025,422.91240036769346
CSSW,ARM,2030,492.1951350245196
CSSW,ARM,2035,562.7018879201596
CSSW,ARM,2040,615.032602842609
CSSW,ARM,2045,644.7674951347446
CSSW,ARM,2050,644.6660571421934
CSSW,ARM,2060,483.61086880249275
CSSW,ARM,2070,440.5045486736011
CSSW,ARM,2080,431.6235430159499
CSSW,ARM,2090,416.7715185882164
CSSW,ARM,2100,397.07947976887056
CARI,ATG,2005,0.1852665757673763
CARI,ATG,2010,1.2123262338144078
CARI,ATG,2015,1.039988000241596
CARI,ATG,2020,1.0100521146594434
CARI,ATG,2025,1.0342042617437237
CARI,ATG,2030,1.0734109329580948
CARI,ATG,2035,1.1179891075216832
CARI,ATG,2040,1.1563208077784628
CARI,ATG,2045,1.182884159926112
CARI,ATG,2050,1.1940803820774915
CARI,ATG,2060,1.1642119637413646
CARI,ATG,2070,1.0385037267592616
CARI,ATG,2080,0.9100754904084475
CARI,ATG,2090,0.805770223461496
CARI,ATG,2100,0.7297235838885435
AEAC,AUS,2005,8064.395618015452
AEAC,AUS,2010,7832.916036615634
AEAC,AUS,2015,9438.2019244609
AEAC,AUS,2020,9380.177105564131
AEAC,AUS,2025,9779.364898987073
AEAC,AUS,2030,10023.62635309141
AEAC,AUS,2035,10219.021159170192
AEAC,AUS,2040,10248.501515519194
AEAC,AUS,2045,10236.149070223346
AEAC,AUS,2050,10294.14477473441
AEAC,AUS,2060,10623.764056052256
AEAC,AUS,2070,10617.517631172128
AEAC,AUS,2080,9691.53615628551
AEAC,AUS,2090,8040.725615241891
AEAC,AUS,2100,7573.721888046386
AINT,AUS,2005,910.0131417962546
AINT,AUS,2010,863.5215504511433
AINT,AUS,2015,990.6805822256107
AINT,AUS,2020,986.4386956009537
AINT,AUS,2025,1053.3052889039536
AINT,AUS,2030,994.1953888994923
AINT,AUS,2035,909.6481630009534
AINT,AUS,2040,798.496606882941
AINT,AUS,2045,784.3293384591808
AINT,AUS,2050,807.9780855888556
AINT,AUS,2060,924.7639055875436
AINT,AUS,2070,1020.8237924605876
AINT,AUS,2080,955.0000630734853
AINT,AUS,2090,809.7910661672532
AINT,AUS,2100,792.5990654773196
ASCO,AUS,2005,3919.2940997827277
ASCO,AUS,2010,3685.696758387293
ASCO,AUS,2015,4407.877742951388
ASCO,AUS,2020,4241.179616276915
ASCO,AUS,2025,4380.671186133979
ASCO,AUS,2030,4210.21460907648
ASCO,AUS,2035,3982.2852109123514
ASCO,AUS,2040,3662.9820598562314
ASCO,AUS,2045,3413.09268305714
ASCO,AUS,2050,3274.8303155425747
ASCO,AUS,2060,3060.2025830060197
ASCO,AUS,2070,2698.5487279587874
ASCO,AUS,2080,2579.0970345142327
ASCO,AUS,2090,2877.4059152903314
ASCO,AUS,2100,3132.271437858142
AUNC,AUS,2005,658.1578354319943
AUNC,AUS,2010,719.3365022536981
AUNC,AUS,2015,740.7976580842337
AUNC,AUS,2020,729.3526089224429
AUNC,AUS,2025,741.4182098090304
AUNC,AUS,2030,748.3110979120272
AUNC,AUS,2035,759.056446034388
AUNC,AUS,2040,757.1088582377494
AUNC,AUS,2045,755.3351127024827
AUNC,AUS,2050,764.506548678633
AUNC,AUS,2060,803.024196409852
AUNC,AUS,2070,799.3750225523016
AUNC,AUS,2080,683.0094773693997
AUNC,AUS,2090,476.3970682099961
AUNC,AUS,2100,406.93193063844967
AWEC,AUS,2005,7667.941676571498
AWEC,AUS,2010,7423.047383589335
AWEC,AUS,2015,8751.058188650151
AWEC,AUS,2020,8229.241634127164
AWEC,AUS,2025,7998.574274942009
AWEC,AUS,2030,7324.953237608307
AWEC,AUS,2035,6799.611588181866
AWEC,AUS,2040,6139.508518800305
AWEC,AUS,2045,5642.555011771315
AWEC,AUS,2050,5331.8277684193345
AWEC,AUS,2060,4783.266120344342
AWEC,AUS,2070,4040.301718161319
AWEC,AUS,2080,3751.306698985175
AWEC,AUS,2090,4061.366943218871
AWEC,AUS,2100,4359.713240266078
MRDA,AUS,2005,13175.509629130403
MRDA,AUS,2010,12846.832098856486
MRDA,AUS,2015,15892.412020067532
MRDA,AUS,2020,15176.834799955092
MRDA,AUS,2025,15047.660183714295
MRDA,AUS,2030,14478.242918047523
MRDA,AUS,2035,14076.925866689682
MRDA,AUS,2040,13574.183549361493
MRDA,AUS,2045,13351.067918006434
MRDA,AUS,2050,13459.193025203447
MRDA,AUS,2060,13676.997053999166
MRDA,AUS,2070,12530.249431775967
MRDA,AUS,2080,11450.80481360114
MRDA,AUS,2090,11012.679768460634
MRDA,AUS,2100,10562.01208760183
DANU,AUT,2005,1337.9387513459908
DANU,AUT,2010,1374.9315497780487
DANU,AUT,2015,1349.8093079644157
DANU,AUT,2020,1309.514706018444
DANU,AUT,2025,1392.9792650648312
DANU,AUT,2030,1440.0462776494603
DANU,AUT,2035,1509.7159496981299
DANU,AUT,2040,1591.7753088306958
DANU,AUT,2045,1703.451903061435
DANU,AUT,2050,1861.129286491975
DANU,AUT,2060,2229.8639648777767
DANU,AUT,2070,3004.9429443914846
DANU,AUT,2080,3465.7012102645026
DANU,AUT,2090,3788.705459876204
DANU,AUT,2100,3912.0775881759014
CSSW,AZE,2005,1984.0351448665072
CSSW,AZE,2010,2034.1494494518124
CSSW,AZE,2015,2097.4310294126904
CSSW,AZE,2020,2040.0662132982202
CSSW,AZE,2025,2139.9022864148874
CSSW,AZE,2030,2216.752151113979
CSSW,AZE,2035,2261.288778154942
CSSW,AZE,2040,2299.2701129081447
CSSW,AZE,2045,2341.837665004259
CSSW,AZE,2050,2369.217884199301
CSSW,AZE,2060,2386.4559560834523
CSSW,AZE,2070,2422.0810314284117
CSSW,AZE,2080,2418.682825596439
CSSW,AZE,2090,2355.876841874664
CSSW,AZE,2100,2295.4158593049397
CONG,BDI,2005,573.3569887801237
CONG,BDI,2010,579.7405391271387
CONG,BDI,2015,629.4670077282086
CONG,BDI,2020,622.6953244919075
CONG,BDI,2025,636.0382030832842
CONG,BDI,2030,644.5288932587861
CONG,BDI,2035,648.3841949612342
CONG,BDI,2040,638.9940718146613
CONG,BDI,2045,632.1679795801733
CONG,BDI,2050,629.8791460506591
CONG,BDI,2060,635.3483845819876
CONG,BDI,2070,664.1036323540415
CONG,BDI,2080,699.0967500845201
CONG,BDI,2090,758.5405999988329
CONG,BDI,2100,822.4441000836603
NILE,BDI,2005,780.3580642348364
NILE,BDI,2010,789.1910092893216
NILE,BDI,2015,843.6951665720039
NILE,BDI,2020,837.9754694895197
NILE,BDI,2025,855.0461242496414
NILE,BDI,2030,841.2831691336611
NILE,BDI,2035,812.1355806735763
NILE,BDI,2040,798.7654065698879
NILE,BDI,2045,804.3195997605969
NILE,BDI,2050,817.2064582087271
NILE,BDI,2060,847.6816672012377
NILE,BDI,2070,878.2131561594817
NILE,BDI,2080,886.9669865647016
NILE,BDI,2090,887.9150635623197
NILE,BDI,2100,874.4226483721772
MAAS,BEL,2005,279.76883807405784
MAAS,BEL,2010,461.8890045212801
MAAS,BEL,2015,283.0717288658018
MAAS,BEL,2020,276.70831255153763
MAAS,BEL,2025,273.729182573548
MAAS,BEL,2030,261.9143156208343
MAAS,BEL,2035,251.91279788856147
MAAS,BEL,2040,242.12705941820505
MAAS,BEL,2045,234.4977196438856
MAAS,BEL,2050,226.14687444499617
MAAS,BEL,2060,206.03151256860937
MAAS,BEL,2070,179.61325672889708
MAAS,BEL,2080,151.3528591609966
MAAS,BEL,2090,124.06120027331973
MAAS,BEL,2100,100.65258575666897
SCHE,BEL,2005,495.5768430616373
SCHE,BEL,2010,535.8394489303687
SCHE,BEL,2015,498.8464308983263
SCHE,BEL,2020,487.2521815432409
SCHE,BEL,2025,480.0386100247298
SCHE,BEL,2030,462.67555880672023
SCHE,BEL,2035,449.3130095782929
SCHE,BEL,2040,436.97294373085265
SCHE,BEL,2045,429.0253374557353
SCHE,BEL,2050,420.2155112389934
SCHE,BEL,2060,395.90143586523027
SCHE,BEL,2070,356.61410804060563
SCHE,BEL,2080,310.0608664203323
SCHE,BEL,2090,260.88990954429175
SCHE,BEL,2100,216.60577740814063
AFWC,BEN,2005,1319.07464385786
AFWC,BEN,2010,1375.1998689313762
AFWC,BEN,2015,1685.5638242266386
AFWC,BEN,2020,1600.1289765972906
AFWC,BEN,2025,1580.9411157236461
AFWC,BEN,2030,1578.1714645185584
AFWC,BEN,2035,1590.295416554061
AFWC,BEN,2040,1612.767390044635
AFWC,BEN,2045,1649.1403070965823
AFWC,BEN,2050,1706.7666831138056
AFWC,BEN,2060,1769.5770519682383
AFWC,BEN,2070,1752.646992716888
AFWC,BEN,2080,1669.1993537431185
AFWC,BEN,2090,1507.518732052778
AFWC,BEN,2100,1325.3440664160826
NIGE,BEN,2005,1063.082213268649
NIGE,BEN,2010,1038.1202764837653
NIGE,BEN,2015,1239.9751997764215
NIGE,BEN,2020,1171.990140668148
NIGE,BEN,2025,1149.4848660664613
NIGE,BEN,2030,1150.4215200450287
NIGE,BEN,2035,1179.68639062374
NIGE,BEN,2040,1230.159904376948
NIGE,BEN,2045,1296.581099595489
NIGE,BEN,2050,1383.3248850852672
NIGE,BEN,2060,1559.9296259161813
NIGE,BEN,2070,1704.4941479778827
NIGE,BEN,2080,1792.9852010683041
NIGE,BEN,2090,1757.7266896520412
NIGE,BEN,2100,1635.3151825079801
VOLT,BEN,2005,344.80656221685797
VOLT,BEN,2010,332.4666321455737
VOLT,BEN,2015,394.69822328714315
VOLT,BEN,2020,373.38636804352024
VOLT,BEN,2025,367.25262268012085
VOLT,BEN,2030,368.0039905420718
VOLT,BEN,2035,376.77809938780285
VOLT,BEN,2040,392.34398537382845
VOLT,BEN,2045,413.5284687786824
VOLT,BEN,2050,443.7538017764202
VOLT,BEN,2060,508.9133930710193
VOLT,BEN,2070,561.7262765345163
VOLT,BEN,2080,586.4424830773004
VOLT,BEN,2090,546.8879141597861
VOLT,BEN,2100,480.3909687427505
AFWC,BFA,2005,267.3687083692255
AFWC,BFA,2010,364.57332041488513
AFWC,BFA,2015,454.00050102363616
AFWC,BFA,2020,462.3925391760075
AFWC,BFA,2025,484.8200048387791
AFWC,BFA,2030,516.6303230069497
AFWC,BFA,2035,556.3701891458891
AFWC,BFA,2040,599.7176060585708
AFWC,BFA,2045,628.7221707079319
AFWC,BFA,2050,649.4960457603026
AFWC,BFA,2060,705.2815635711385
AFWC,BFA,2070,764.7020862258177
AFWC,BFA,2080,723.0829069368348
AFWC,BFA,2090,595.815737793997
AFWC,BFA,2100,522.9740191185101
NIGE,BFA,2005,938.6663137520814
NIGE,BFA,2010,1100.6048189184805
NIGE,BFA,2015,1130.1752349163073
NIGE,BFA,2020,1127.8205427799867
NIGE,BFA,2025,1180.4193679949417
NIGE,BFA,2030,1257.9492784960592
NIGE,BFA,2035,1342.092248655297
NIGE,BFA,2040,1431.6007580179812
NIGE,BFA,2045,1479.5530265318025
NIGE,BFA,2050,1512.3157783930758
NIGE,BFA,2060,1595.0202674470495
NIGE,BFA,2070,1688.8607324456302
NIGE,BFA,2080,1824.326435044932
NIGE,BFA,2090,1856.6603985775484
NIGE,BFA,2100,2008.689800578079
VOLT,BFA,2005,3031.52281747619
VOLT,BFA,2010,3567.3063674971922
VOLT,BFA,2015,3832.85664501756
VOLT,BFA,2020,3827.9885102155113
VOLT,BFA,2025,4001.8701807411585
VOLT,BFA,2030,4270.317905100534
VOLT,BFA,2035,4592.266691196857
VOLT,BFA,2040,4958.92524401658
VOLT,BFA,2045,5214.38856747835
VOLT,BFA,2050,5423.633829541209
VOLT,BFA,2060,5902.948688444264
VOLT,BFA,2070,6375.698217333313
VOLT,BFA,2080,6718.74981124362
VOLT,BFA,2090,6603.405351265645
VOLT,BFA,2100,6816.294670470437
BBCN,BGD,2005,319.72929848914924
BBCN,BGD,2010,315.96115749352276
BBCN,BGD,2015,309.926258708539
BBCN,BGD,2020,313.51178578673785
BBCN,BGD,2025,331.5076701913909
BBCN,BGD,2030,351.99713138400347
BBCN,BGD,2035,365.25100296639283
BBCN,BGD,2040,370.97360829757105
BBCN,BGD,2045,378.13286570123717
BBCN,BGD,2050,387.823443201174
BBCN,BGD,2060,397.6873176644186
BBCN,BGD,2070,393.6963999861134
BBCN,BGD,2080,395.44068584807343
BBCN,BGD,2090,381.68140323440656
BBCN,BGD,2100,360.9955137676809
GABR,BGD,2005,7522.196279328133
GABR,BGD,2010,7400.371824318923
GABR,BGD,2015,7435.464268212747
GABR,BGD,2020,7580.924794081418
GABR,BGD,2025,7922.586694764078
GABR,BGD,2030,8273.031477690798
GABR,BGD,2035,8567.305288143323
GABR,BGD,2040,8722.542083547207
GABR,BGD,2045,8814.706847810356
GABR,BGD,2050,8874.870938307877
GABR,BGD,2060,8931.17199485889
GABR,BGD,2070,8902.861662367099
GABR,BGD,2080,8843.762056391632
GABR,BGD,2090,8738.561949271738
GABR,BGD,2100,8659.249526709309
AGBS,BGR,2005,1491.590073876124
AGBS,BGR,2010,1548.5672751603195
AGBS,BGR,2015,1642.6906948872352
AGBS,BGR,2020,1625.6332742583754
AGBS,BGR,2025,1699.2313839235394
AGBS,BGR,2030,1810.7273011312375
AGBS,BGR,2035,1917.7014525074846
AGBS,BGR,2040,2003.086060290614
AGBS,BGR,2045,2084.866044287858
AGBS,BGR,2050,2158.322632781375
AGBS,BGR,2060,2269.2501564288305
AGBS,BGR,2070,2328.5801752657153
AGBS,BGR,2080,2371.227970250478
AGBS,BGR,2090,2417.1065602162753
AGBS,BGR,2100,2449.711534262033
DANU,BGR,2005,1606.4073323133607
DANU,BGR,2010,1683.640682291218
DANU,BGR,2015,1863.1541984402115
DANU,BGR,2020,1847.7151014206825
DANU,BGR,2025,1925.8509244889424
DANU,BGR,2030,2036.5083338369363
DANU,BGR,2035,2137.6630045137176
DANU,BGR,2040,2214.973462444209
DANU,BGR,2045,2291.614607812972
DANU,BGR,2050,2361.593940760216
DANU,BGR,2060,2451.4388759968992
DANU,BGR,2070,2504.36020618485
DANU,BGR,2080,2559.641947639672
DANU,BGR,2090,2619.5788950958213
DANU,BGR,2100,2657.2039574665628
CARI,BHS,2005,2.397583038352299
CARI,BHS,2010,6.841275304755547
CARI,BHS,2015,6.9655542489631515
CARI,BHS,2020,6.83604737335871
CARI,BHS,2025,7.123047110258765
CARI,BHS,2030,7.42989650518514
CARI,BHS,2035,7.6554542535923416
CARI,BHS,2040,7.803023920225316
CARI,BHS,2045,7.8906729496231485
CARI,BHS,2050,7.9102086815375845
CARI,BHS,2060,7.93311334034859
CARI,BHS,2070,7.786594309166663
CARI,BHS,2080,7.573460042512831
CARI,BHS,2090,7.33021013677944
CARI,BHS,2100,7.05629761702056
AGBS,BIH,2005,91.63523511895248
AGBS,BIH,2010,86.77235591958953
AGBS,BIH,2015,96.24042852215213
AGBS,BIH,2020,98.22327852259328
AGBS,BIH,2025,105.11816410940645
AGBS,BIH,2030,110.21773623137588
AGBS,BIH,2035,113.4818784508262
AGBS,BIH,2040,115.93329690780655
AGBS,BIH,2045,118.65530383187632
AGBS,BIH,2050,121.04165421127752
AGBS,BIH,2060,122.84346652614028
AGBS,BIH,2070,121.54085596667599
AGBS,BIH,2080,118.67608710258668
AGBS,BIH,2090,113.76996570895224
AGBS,BIH,2100,106.7477504772366
DANU,BIH,2005,542.4452968243596
DANU,BIH,2010,516.955054346208
DANU,BIH,2015,568.1107528417597
DANU,BIH,2020,559.4113138128895
DANU,BIH,2025,566.0224192458768
DANU,BIH,2030,565.0640160850071
DANU,BIH,2035,553.6732513857496
DANU,BIH,2040,535.7052084130804
DANU,BIH,2045,517.42096607575
DANU,BIH,2050,498.7706848448511
DANU,BIH,2060,463.53465423361155
DANU,BIH,2070,434.79967094320955
DANU,BIH,2080,412.52534124336756
DANU,BIH,2090,391.4180641527443
DANU,BIH,2100,380.28356345903006
DAUG,BLR,2005,725.2627260160758
DAUG,BLR,2010,715.6447488331598
DAUG,BLR,2015,725.1727443129186
DAUG,BLR,2020,694.0700200979584
DAUG,BLR,2025,672.7123822506256
DAUG,BLR,2030,660.5168364138749
DAUG,BLR,2035,656.2013667061468
DAUG,BLR,2040,660.2260625465441
DAUG,BLR,2045,668.6810855801047
DAUG,BLR,2050,672.4009820059696
DAUG,BLR,2060,690.5946975717991
DAUG,BLR,2070,738.4226561572041
DAUG,BLR,2080,813.4585480105308
DAUG,BLR,2090,895.8557464611662
DAUG,BLR,2100,942.147262021452
DNIP,BLR,2005,3135.462015549269
DNIP,BLR,2010,3172.6528678633376
DNIP,BLR,2015,3246.9772829911867
DNIP,BLR,2020,3184.68508366789
DNIP,BLR,2025,3247.500277551727
DNIP,BLR,2030,3374.968342212344
DNIP,BLR,2035,3540.8745899416476
DNIP,BLR,2040,3743.9459127708524
DNIP,BLR,2045,3981.844583167068
DNIP,BLR,2050,4252.182861543587
DNIP,BLR,2060,5019.173146267073
DNIP,BLR,2070,6132.487639474465
DNIP,BLR,2080,7399.77815043833
DNIP,BLR,2090,8415.63799473224
DNIP,BLR,2100,8896.78077014724
NEMA,BLR,2005,1639.4878866178165
NEMA,BLR,2010,1646.3036220594404
NEMA,BLR,2015,1695.0929384009034
NEMA,BLR,2020,1678.9870751900573
NEMA,BLR,2025,1739.4894960337915
NEMA,BLR,2030,1837.9072646893487
NEMA,BLR,2035,1954.053506546696
NEMA,BLR,2040,2084.833626723226
NEMA,BLR,2045,2229.832439275725
NEMA,BLR,2050,2390.9143035834954
NEMA,BLR,2060,2817.7247505435066
NEMA,BLR,2070,3334.2829155249615
NEMA,BLR,2080,3764.0385162783464
NEMA,BLR,2090,4044.197724101988
NEMA,BLR,2100,4162.139670282401
YUPA,BLZ,2005,86.73178564532151
YUPA,BLZ,2010,91.89939040218303
YUPA,BLZ,2015,103.3460279226377
YUPA,BLZ,2020,104.56928795692764
YUPA,BLZ,2025,108.99902033050554
YUPA,BLZ,2030,113.75110260204151
YUPA,BLZ,2035,119.47872658642093
YUPA,BLZ,2040,124.49739164723313
YUPA,BLZ,2045,128.22879080843143
YUPA,BLZ,2050,130.14587636732526
YUPA,BLZ,2060,131.77862289917695
YUPA,BLZ,2070,134.67715635444105
YUPA,BLZ,2080,137.6190492071659
YUPA,BLZ,2090,138.29258763692093
YUPA,BLZ,2100,133.97928599031508
AMAZ,BOL,2005,1791.3568445595436
AMAZ,BOL,2010,2310.973422683278
AMAZ,BOL,2015,2728.9411941938047
AMAZ,BOL,2020,2703.1123933051676
AMAZ,BOL,2025,2840.9628504095444
AMAZ,BOL,2030,3007.6226895191867
AMAZ,BOL,2035,3161.1761140382428
AMAZ,BOL,2040,3293.259844464447
AMAZ,BOL,2045,3412.589536540376
AMAZ,BOL,2050,3524.1661981872444
AMAZ,BOL,2060,3708.0673631184145
AMAZ,BOL,2070,3873.7572617797755
AMAZ,BOL,2080,4058.5424073086797
AMAZ,BOL,2090,4314.612753174419
AMAZ,BOL,2100,4509.026543449686
LAPL,BOL,2005,345.40990164463756
LAPL,BOL,2010,444.3725788789808
LAPL,BOL,2015,517.9785447235197
LAPL,BOL,2020,515.4622784946662
LAPL,BOL,2025,542.5963052076906
LAPL,BOL,2030,571.5316964671548
LAPL,BOL,2035,596.7726539000267
LAPL,BOL,2040,621.7511394716357
LAPL,BOL,2045,651.549682288403
LAPL,BOL,2050,685.5857201937023
LAPL,BOL,2060,758.1539756802683
LAPL,BOL,2070,857.4501545997803
LAPL,BOL,2080,956.9965568974296
LAPL,BOL,2090,1068.3623055809373
LAPL,BOL,2100,1186.89660194684
LPUN,BOL,2005,112.56409590394175
LPUN,BOL,2010,146.6332899923624
LPUN,BOL,2015,174.3153092641145
LPUN,BOL,2020,160.4701257924733
LPUN,BOL,2025,152.9468791620048
LPUN,BOL,2030,144.95378011509882
LPUN,BOL,2035,140.39998995768832
LPUN,BOL,2040,142.20636324184758
LPUN,BOL,2045,150.79154207524866
LPUN,BOL,2050,162.6637725660416
LPUN,BOL,2060,209.8890851111971
