scenario,region,type,*,year,value
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2015,-0.4547051685949658
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2020,7.3005674078847065
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2025,-0.8124376750835266
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2030,23.57437328508697
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2040,-0.008168091411222655
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2050,8.69511638504681
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2060,7.560814795651677
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2070,4.132531993932405
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2080,3.024885702809981
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2090,-0.07465361515875135
SSP2_BaU_NoCC,GEO,Emi_CO2_AFO,Mt CO2/yr,2100,-0.4591538003722512
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2005,-33.22726681946527
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2010,-15.994548060575333
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2015,-30.91472374029489
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2020,53.781117342942764
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2025,-45.053718514008764
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2030,53.58154298216154
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2040,-27.151281767889188
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2050,-21.612917662729735
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2060,-18.040911654703976
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2070,-20.27459682692631
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2080,-23.11317128255582
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2090,-24.302119823190896
SSP2_BaU_NoCC,DEU,Emi_CO2_AFO,Mt CO2/yr,2100,-24.01820984555032
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2005,-7.602643995829049
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2010,-6.058176984044374
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2015,4.169681001064829
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2020,24.433330726494383
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2025,0.2610313245905562
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2030,51.96382633572681
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2040,26.007745937061955
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2050,15.212059965340377
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2060,10.126773374069504
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2070,7.583480820088772
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2080,5.819629428407978
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2090,-0.759927331512084
SSP2_BaU_NoCC,GHA,Emi_CO2_AFO,Mt CO2/yr,2100,-0.4075249984723759
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2005,-1.8618888211067153
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2010,-1.7138469378718155
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2015,-1.622907227575956
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2020,0.2564265892091173
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2025,-1.8888928055458245
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2030,-0.7713610738162884
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2040,-2.2526885813752364
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2050,-2.569593487513735
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2060,-3.2654372673164773
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2070,-3.8494029795081124
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2080,-4.112229497920354
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2090,-4.028118448764056
SSP2_BaU_NoCC,GRC,Emi_CO2_AFO,Mt CO2/yr,2100,-3.923308105676171
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2010,-1.9753032336128475
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2015,-0.4764872081647088
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2020,1.2936622513033635
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2025,-0.4152114211050614
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2030,-0.0037643335195955154
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2040,0.2100772091079575
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2050,0.3189307952363649
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2060,0.27740488628458604
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2070,0.21288435611173687
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2080,0.2138042984145679
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2090,0.23329962171562854
SSP2_BaU_NoCC,GRL,Emi_CO2_AFO,Mt CO2/yr,2100,-0.005584288863613248
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2010,-1.592305531572496e-07
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2015,-2.274474918004912e-09
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2050,2.103946769943323e-05
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2060,4.3186275804099946e-05
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2070,3.266654195438332e-05
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2080,1.937845709158337e-05
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2090,3.820324398054988e-05
SSP2_BaU_NoCC,GRD,Emi_CO2_AFO,Mt CO2/yr,2100,5.536702026166665e-05
SSP2_BaU_NoCC,GUM,Emi_CO2_AFO,Mt CO2/yr,2015,-0.0036486435349950643
SSP2_BaU_NoCC,GUM,Emi_CO2_AFO,Mt CO2/yr,2020,0.0036486435349950643
SSP2_BaU_NoCC,GUM,Emi_CO2_AFO,Mt CO2/yr,2025,-0.00401814038633223
SSP2_BaU_NoCC,GUM,Emi_CO2_AFO,Mt CO2/yr,2030,0.00401814038633223
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2005,-21.394271340325417
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2010,76.10842766299726
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2015,-13.891149322876577
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2020,41.60701269758563
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2025,-10.548920544090194
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2030,56.15179643820642
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2040,6.301105393059139
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2050,-14.364162850116504
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2060,-15.59125915126495
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2070,-15.56951657219868
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2080,-15.372562528444913
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2090,-12.00927838034594
SSP2_BaU_NoCC,GTM,Emi_CO2_AFO,Mt CO2/yr,2100,-12.54812496658401
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2005,-5.195762278650149
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2010,-4.845551921396023
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2015,16.489332059609318
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2020,9.41735861652187
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2025,12.364384458789205
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2030,45.83779273726322
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2040,37.92391145764378
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2050,17.529197772565198
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2060,10.563650968445728
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2070,5.506808867449316
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2080,2.4068010853681283
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2090,-0.9131787276760468
SSP2_BaU_NoCC,GIN,Emi_CO2_AFO,Mt CO2/yr,2100,-0.5088086302161619
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2005,-1.2567613087165816
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2010,-1.10120572049864
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2015,-0.8066245226033483
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2020,-0.8911573603082099
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2025,-1.024728186816912
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2030,-0.38981132719798595
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2040,-0.6619994153860979
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2050,-0.74550723998818
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2060,-0.7376896495808626
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2070,-0.7665623409409666
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2080,-0.806428082592028
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2090,-1.1560407774115118
SSP2_BaU_NoCC,GNB,Emi_CO2_AFO,Mt CO2/yr,2100,-1.143448803186385
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2005,-2.7922174779186957
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2010,-2.817020430544072
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2015,3.6267325116973943
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2020,0.6603946765348003
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2025,-2.5007319120334945
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2030,0.9818108233739817
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2040,-1.0815958390458813
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2050,-2.183908693928554
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2060,-2.292375195704639
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2070,-1.9651745842079036
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2080,-2.3761496979716177
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2090,-2.0353789740229713
SSP2_BaU_NoCC,GUY,Emi_CO2_AFO,Mt CO2/yr,2100,-2.039651030064616
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2005,-0.7332671454007361
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2010,-0.7971415519703167
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2015,-0.9683409833092722
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2020,6.810271485370967
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2025,-1.0463924125949942
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2030,7.445898957977104
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2040,1.1405322770019501
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2050,-0.3575859568452645
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2060,-0.4545569909869218
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2070,-0.4916350091793885
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2080,-0.5267360644448393
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2090,-0.3744592519852692
SSP2_BaU_NoCC,HTI,Emi_CO2_AFO,Mt CO2/yr,2100,-0.30835322219570876
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2005,-22.431693447901083
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2010,-13.345384949804004
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2015,-15.585841997996187
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2020,21.499570587465865
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2025,-15.735148918654083
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2030,26.001793274432
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2040,0.06338444071019111
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2050,-19.096608929937016
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2060,-19.846714998881026
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2070,-20.031913376047235
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2080,-19.639525879886957
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2090,-16.59493773823693
SSP2_BaU_NoCC,HND,Emi_CO2_AFO,Mt CO2/yr,2100,-16.8722563275513
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2005,-0.26006269901749185
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2010,-0.2599538992293834
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2015,-0.6462815785498103
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2020,0.5539687060243657
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2025,-1.2375322137337996
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2030,0.5861081797986859
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2040,-0.06352708222220799
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2050,-0.07488505911219176
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2060,-0.07813332976721409
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2070,-0.021260242952518348
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2080,-0.007889548126338772
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2090,0.0024199208135378862
SSP2_BaU_NoCC,HKG,Emi_CO2_AFO,Mt CO2/yr,2100,0.007448904475483712
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2005,-1.961144385082604
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2010,-0.6054506124276069
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2015,-1.6520255571574347
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2020,4.378487012267691
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2025,-2.1802555980724265
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2030,4.737648072590376
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2040,-1.524938680837021
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2050,-1.2730965769592448
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2060,-1.3794198356873701
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2070,-1.3519418338218738
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2080,-1.2365944773682882
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2090,-1.063389988123645
SSP2_BaU_NoCC,HUN,Emi_CO2_AFO,Mt CO2/yr,2100,-0.8456556774980908
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2005,-0.1414889063636801
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2010,3.775239840890253
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2015,0.8807683308436509
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2020,-0.3816353625640278
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2025,-0.23747349442939208
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2030,-0.5461720276953957
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2040,-1.0688674267272398
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2050,-2.1562076121412743
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2060,-3.275628808113893
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2070,-3.7604560374879603
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2080,-3.9874672475001605
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2090,-3.9533076739980664
SSP2_BaU_NoCC,ISL,Emi_CO2_AFO,Mt CO2/yr,2100,-2.798838360054859
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2005,-65.53183242878039
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2010,34.30817811064895
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2015,52.68201692714898
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2020,66.0814627321667
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2025,108.89031025421501
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2030,173.7222397219757
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2040,34.95916823346332
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2050,3.3246717154011165
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2060,-1.9010694772949108
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2070,-6.685714058260253
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2080,-18.31945206696732
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2090,-29.074687122237883
SSP2_BaU_NoCC,IND,Emi_CO2_AFO,Mt CO2/yr,2100,-30.37040321216512
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2005,-131.84253246779073
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2010,35.92618367835004
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2015,-41.133492512050324
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2020,242.90079816408138
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2025,15.20262950902449
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2030,244.313969782332
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2040,41.75333739004354
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2050,-63.60610611397644
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2060,-79.41526465191023
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2070,-77.12663337341922
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2080,-58.83721230017047
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2090,-60.031295043254914
SSP2_BaU_NoCC,IDN,Emi_CO2_AFO,Mt CO2/yr,2100,-73.34488734300812
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2005,-10.35907946825896
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2010,-7.341867319904976
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2015,-8.655375644912041
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2020,-4.488281174831801
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2025,-7.776596610717148
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2030,-5.055875533162534
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2040,-4.710933337533033
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2050,-4.469584836819593
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2060,-5.68607964245429
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2070,-5.797701061320386
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2080,-6.062663525490207
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2090,-5.070902163497376
SSP2_BaU_NoCC,IRN,Emi_CO2_AFO,Mt CO2/yr,2100,-2.454595465561786
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2005,-1.480041781615023
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2010,-1.2046003904476608
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2015,-2.153983356501461
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2020,-1.989310673490781
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2025,-2.02062989716693
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2030,-1.6520420754485667
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2040,-1.3194322483103873
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2050,-1.1860598649915763
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2060,-0.9814808800059419
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2070,-0.6787812417779852
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2080,-0.9808392157730095
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2090,-0.8193593577082587
SSP2_BaU_NoCC,IRQ,Emi_CO2_AFO,Mt CO2/yr,2100,-0.9598762792710964
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2005,-7.293659624371822
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2010,-6.726500261574291
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2015,-9.097985814581104
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2020,23.00282248954031
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2025,-12.017050072394932
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2030,17.83428448098335
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2040,-10.424728403444764
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2050,-16.099281127593603
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2060,-22.064833259642267
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2070,-26.187304376667807
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2080,-26.71498347650105
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2090,-26.062546895418077
SSP2_BaU_NoCC,IRL,Emi_CO2_AFO,Mt CO2/yr,2100,-25.021474755297916
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2005,-1.4123076637730723
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2010,-1.365300471863432
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2015,-1.8439198029781914
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2020,0.3808800036434319
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2025,-2.3652793652839317
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2030,0.39770535295855747
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2040,-1.0426596145932536
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2050,-0.9410766472918354
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2060,-1.0264070417115125
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2070,-1.0504335621486887
SSP2_BaU_NoCC,ISR,Emi_CO2_AFO,Mt CO2/yr,2080,-1.1219484205296761
