scenario,year,region,type,value
SSP2_500C_CACN_NoCC,2075,BRA,GRAZING,164014.00008742383
SSP2_500C_CACN_NoCC,2075,BRA,GRASS,28944.463284460995
SSP2_500C_CACN_NoCC,2075,BRA,URB,3742.538360931397
SSP2_500C_CACN_NoCC,2075,XLM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,2075,XLM,CROP,77414.55531688586
SSP2_500C_CACN_NoCC,2075,XLM,CROP_FLW,4195.910535181797
SSP2_500C_CACN_NoCC,2075,XLM,PRM_FRS,606516.5491740974
SSP2_500C_CACN_NoCC,2075,XLM,MNG_FRS,9474.289569475965
SSP2_500C_CACN_NoCC,2075,XLM,BIOCROP,20044.51644550657
SSP2_500C_CACN_NoCC,2075,XLM,GRAZING,336584.0069175838
SSP2_500C_CACN_NoCC,2075,XLM,GRASS,99551.91676052062
SSP2_500C_CACN_NoCC,2075,XLM,URB,4894.335314867021
SSP2_500C_CACN_NoCC,2075,CIS,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,2075,CIS,CROP,71448.10959146502
SSP2_500C_CACN_NoCC,2075,CIS,CROP_FLW,28384.91371796315
SSP2_500C_CACN_NoCC,2075,CIS,PRM_FRS,1106755.52775332
SSP2_500C_CACN_NoCC,2075,CIS,MNG_FRS,19345.012128734466
SSP2_500C_CACN_NoCC,2075,CIS,BIOCROP,34133.81169923989
SSP2_500C_CACN_NoCC,2075,CIS,GRAZING,304183.2195323919
SSP2_500C_CACN_NoCC,2075,CIS,GRASS,41047.28781064855
SSP2_500C_CACN_NoCC,2075,CIS,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,2075,XME,OTH,281021.7655625
SSP2_500C_CACN_NoCC,2075,XME,CROP,33331.714652013725
SSP2_500C_CACN_NoCC,2075,XME,CROP_FLW,1244.9925970394072
SSP2_500C_CACN_NoCC,2075,XME,PRM_FRS,9102.026621016996
SSP2_500C_CACN_NoCC,2075,XME,MNG_FRS,522.0210621479231
SSP2_500C_CACN_NoCC,2075,XME,BIOCROP,23554.213675243947
SSP2_500C_CACN_NoCC,2075,XME,GRAZING,262764.1462266382
SSP2_500C_CACN_NoCC,2075,XME,GRASS,66475.15652198215
SSP2_500C_CACN_NoCC,2075,XME,URB,2128.071955810547
SSP2_500C_CACN_NoCC,2075,XNF,OTH,456890.6350624999
SSP2_500C_CACN_NoCC,2075,XNF,CROP,31454.51158128632
SSP2_500C_CACN_NoCC,2075,XNF,CROP_FLW,901.7243835566856
SSP2_500C_CACN_NoCC,2075,XNF,PRM_FRS,3145.0117244684848
SSP2_500C_CACN_NoCC,2075,XNF,MNG_FRS,54.16904536356639
SSP2_500C_CACN_NoCC,2075,XNF,BIOCROP,4459.146747485441
SSP2_500C_CACN_NoCC,2075,XNF,GRAZING,73331.89741556362
SSP2_500C_CACN_NoCC,2075,XNF,GRASS,1901.5065433428358
SSP2_500C_CACN_NoCC,2075,XNF,URB,927.4797019042969
SSP2_500C_CACN_NoCC,2075,XAF,OTH,399410.63371875
SSP2_500C_CACN_NoCC,2075,XAF,CROP,472662.89473093214
SSP2_500C_CACN_NoCC,2075,XAF,CROP_FLW,2985.5607592452566
SSP2_500C_CACN_NoCC,2075,XAF,PRM_FRS,702362.7338542856
SSP2_500C_CACN_NoCC,2075,XAF,MNG_FRS,17322.934029642252
SSP2_500C_CACN_NoCC,2075,XAF,BIOCROP,61645.69079198205
SSP2_500C_CACN_NoCC,2075,XAF,GRAZING,843218.7367717581
SSP2_500C_CACN_NoCC,2075,XAF,GRASS,237074.24722943196
SSP2_500C_CACN_NoCC,2075,XAF,URB,2896.931178625107
SSP2_500C_CACN_NoCC,2075,ASIA2,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,2075,ASIA2,CROP,336074.5470881781
SSP2_500C_CACN_NoCC,2075,ASIA2,CROP_FLW,2606.3414746848625
SSP2_500C_CACN_NoCC,2075,ASIA2,PRM_FRS,679056.2115583916
SSP2_500C_CACN_NoCC,2075,ASIA2,MNG_FRS,28307.75702407329
SSP2_500C_CACN_NoCC,2075,ASIA2,BIOCROP,94064.24682723977
SSP2_500C_CACN_NoCC,2075,ASIA2,GRAZING,515555.3572364166
SSP2_500C_CACN_NoCC,2075,ASIA2,GRASS,129654.96014646397
SSP2_500C_CACN_NoCC,2075,ASIA2,URB,16641.596986114502
SSP2_500C_CACN_NoCC,2075,World,OTH,2111196.772609375
SSP2_500C_CACN_NoCC,2075,World,CROP,1369377.7450347557
SSP2_500C_CACN_NoCC,2075,World,CROP_FLW,110419.637392426
SSP2_500C_CACN_NoCC,2075,World,PRM_FRS,4784275.413749244
SSP2_500C_CACN_NoCC,2075,World,MNG_FRS,189841.9036010142
SSP2_500C_CACN_NoCC,2075,World,BIOCROP,398347.133831996
SSP2_500C_CACN_NoCC,2075,World,GRAZING,3182641.4699545885
SSP2_500C_CACN_NoCC,2075,World,GRASS,1095682.3722991808
SSP2_500C_CACN_NoCC,2075,World,URB,61494.25336591386
SSP2_500C_CACN_NoCC,2075,Non-OECD,OTH,1776092.664609375
SSP2_500C_CACN_NoCC,2075,Non-OECD,CROP,1075164.975652482
SSP2_500C_CACN_NoCC,2075,Non-OECD,CROP_FLW,39967.7010468431
SSP2_500C_CACN_NoCC,2075,Non-OECD,PRM_FRS,3706229.1217272324
SSP2_500C_CACN_NoCC,2075,Non-OECD,MNG_FRS,76424.87260339476
SSP2_500C_CACN_NoCC,2075,Non-OECD,BIOCROP,263447.82364099275
SSP2_500C_CACN_NoCC,2075,Non-OECD,GRAZING,2499603.0337246344
SSP2_500C_CACN_NoCC,2075,Non-OECD,GRASS,604229.7995813994
SSP2_500C_CACN_NoCC,2075,Non-OECD,URB,35401.19061899567
SSP2_500C_CACN_NoCC,2075,Industrial,OTH,321872.108
SSP2_500C_CACN_NoCC,2075,Industrial,CROP,242197.29645005302
SSP2_500C_CACN_NoCC,2075,Industrial,CROP_FLW,67398.69086519611
SSP2_500C_CACN_NoCC,2075,Industrial,PRM_FRS,1016797.1693087942
SSP2_500C_CACN_NoCC,2075,Industrial,MNG_FRS,109528.14897447712
SSP2_500C_CACN_NoCC,2075,Industrial,BIOCROP,124674.98895689243
SSP2_500C_CACN_NoCC,2075,Industrial,GRAZING,655481.6284172571
SSP2_500C_CACN_NoCC,2075,Industrial,GRASS,474983.5217435855
SSP2_500C_CACN_NoCC,2075,Industrial,URB,24181.440413742544
SSP2_500C_CACN_NoCC,2075,Transition,OTH,520635.75745312497
SSP2_500C_CACN_NoCC,2075,Transition,CROP,407992.18791114184
SSP2_500C_CACN_NoCC,2075,Transition,CROP_FLW,31489.53746582297
SSP2_500C_CACN_NoCC,2075,Transition,PRM_FRS,2161551.994511687
SSP2_500C_CACN_NoCC,2075,Transition,MNG_FRS,44825.139872923064
SSP2_500C_CACN_NoCC,2075,Transition,BIOCROP,125165.06104341967
SSP2_500C_CACN_NoCC,2075,Transition,GRAZING,848699.6251545573
SSP2_500C_CACN_NoCC,2075,Transition,GRASS,143175.696068093
SSP2_500C_CACN_NoCC,2075,Transition,URB,22567.039569885255
SSP2_500C_CACN_NoCC,2075,Developing,OTH,1268688.90715625
SSP2_500C_CACN_NoCC,2075,Developing,CROP,719188.2606735609
SSP2_500C_CACN_NoCC,2075,Developing,CROP_FLW,11531.409061406901
SSP2_500C_CACN_NoCC,2075,Developing,PRM_FRS,1605926.2499287622
SSP2_500C_CACN_NoCC,2075,Developing,MNG_FRS,35488.614753614005
SSP2_500C_CACN_NoCC,2075,Developing,BIOCROP,148507.08383168385
SSP2_500C_CACN_NoCC,2075,Developing,GRAZING,1678460.216382774
SSP2_500C_CACN_NoCC,2075,Developing,GRASS,477523.1544875024
SSP2_500C_CACN_NoCC,2075,Developing,URB,14745.773382286072
SSP2_500C_CACN_NoCC,2075,R5ASIA,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,2075,R5ASIA,CROP,334554.99343975494
SSP2_500C_CACN_NoCC,2075,R5ASIA,CROP_FLW,2203.2207863837557
SSP2_500C_CACN_NoCC,2075,R5ASIA,PRM_FRS,653579.9336319626
SSP2_500C_CACN_NoCC,2075,R5ASIA,MNG_FRS,27174.34370796932
SSP2_500C_CACN_NoCC,2075,R5ASIA,BIOCROP,93703.35583546483
SSP2_500C_CACN_NoCC,2075,R5ASIA,GRAZING,515507.026773275
SSP2_500C_CACN_NoCC,2075,R5ASIA,GRASS,129235.22143101225
SSP2_500C_CACN_NoCC,2075,R5ASIA,URB,14931.307018096923
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,OTH,335104.108
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,CROP,294212.7693822738
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,CROP_FLW,70451.93634558289
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,PRM_FRS,1078046.2920220112
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,MNG_FRS,113417.03099761944
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,BIOCROP,134899.31019100323
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,GRAZING,683038.4362299541
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,GRASS,491452.5727177815
SSP2_500C_CACN_NoCC,2075,R5OECD90+EU,URB,26093.062746918204
SSP2_500C_CACN_NoCC,2075,R5REF,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,2075,R5REF,CROP,71448.10959146502
SSP2_500C_CACN_NoCC,2075,R5REF,CROP_FLW,28384.91371796315
SSP2_500C_CACN_NoCC,2075,R5REF,PRM_FRS,1106755.52775332
SSP2_500C_CACN_NoCC,2075,R5REF,MNG_FRS,19345.012128734466
SSP2_500C_CACN_NoCC,2075,R5REF,BIOCROP,34133.81169923989
SSP2_500C_CACN_NoCC,2075,R5REF,GRAZING,304183.2195323919
SSP2_500C_CACN_NoCC,2075,R5REF,GRASS,41047.28781064855
SSP2_500C_CACN_NoCC,2075,R5REF,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,2075,R5MAF,OTH,1137323.0343437498
SSP2_500C_CACN_NoCC,2075,R5MAF,CROP,537449.1209642321
SSP2_500C_CACN_NoCC,2075,R5MAF,CROP_FLW,5132.277739841349
SSP2_500C_CACN_NoCC,2075,R5MAF,PRM_FRS,714609.772199771
SSP2_500C_CACN_NoCC,2075,R5MAF,MNG_FRS,17899.124137153744
SSP2_500C_CACN_NoCC,2075,R5MAF,BIOCROP,89659.05121471144
SSP2_500C_CACN_NoCC,2075,R5MAF,GRAZING,1179314.7804139599
SSP2_500C_CACN_NoCC,2075,R5MAF,GRASS,305450.91029475693
SSP2_500C_CACN_NoCC,2075,R5MAF,URB,5952.48283633995
SSP2_500C_CACN_NoCC,2075,R5LAM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,2075,R5LAM,CROP,131712.75165702982
SSP2_500C_CACN_NoCC,2075,R5LAM,CROP_FLW,4247.288802654841
SSP2_500C_CACN_NoCC,2075,R5LAM,PRM_FRS,1231283.8881421788
SSP2_500C_CACN_NoCC,2075,R5LAM,MNG_FRS,12006.39262953723
SSP2_500C_CACN_NoCC,2075,R5LAM,BIOCROP,45951.604891576564
SSP2_500C_CACN_NoCC,2075,R5LAM,GRAZING,500598.00700500765
SSP2_500C_CACN_NoCC,2075,R5LAM,GRASS,128496.3800449816
SSP2_500C_CACN_NoCC,2075,R5LAM,URB,8636.873675798419
SSP2_500C_CACN_NoCC,2080,USA,OTH,33613.452
SSP2_500C_CACN_NoCC,2080,USA,CROP,115415.3411498552
SSP2_500C_CACN_NoCC,2080,USA,CROP_FLW,29273.106712255343
SSP2_500C_CACN_NoCC,2080,USA,PRM_FRS,338062.84114703804
SSP2_500C_CACN_NoCC,2080,USA,MNG_FRS,36114.0180579551
SSP2_500C_CACN_NoCC,2080,USA,BIOCROP,47094.57489886835
SSP2_500C_CACN_NoCC,2080,USA,GRAZING,218378.96999796655
SSP2_500C_CACN_NoCC,2080,USA,GRASS,49813.05691987701
SSP2_500C_CACN_NoCC,2080,USA,URB,11695.345311309815
SSP2_500C_CACN_NoCC,2080,XE25,OTH,3206.0
SSP2_500C_CACN_NoCC,2080,XE25,CROP,59951.71817509521
SSP2_500C_CACN_NoCC,2080,XE25,CROP_FLW,7189.531012951496
SSP2_500C_CACN_NoCC,2080,XE25,PRM_FRS,132460.56588445048
SSP2_500C_CACN_NoCC,2080,XE25,MNG_FRS,36993.22672703545
SSP2_500C_CACN_NoCC,2080,XE25,BIOCROP,38029.47015072896
SSP2_500C_CACN_NoCC,2080,XE25,GRAZING,55454.998283621775
SSP2_500C_CACN_NoCC,2080,XE25,GRASS,13624.757821862695
SSP2_500C_CACN_NoCC,2080,XE25,URB,9106.496241195679
SSP2_500C_CACN_NoCC,2080,XER,OTH,13232.0
SSP2_500C_CACN_NoCC,2080,XER,CROP,28916.633264549324
SSP2_500C_CACN_NoCC,2080,XER,CROP_FLW,855.0813720061907
SSP2_500C_CACN_NoCC,2080,XER,PRM_FRS,47264.24231671956
SSP2_500C_CACN_NoCC,2080,XER,MNG_FRS,2951.497830947946
SSP2_500C_CACN_NoCC,2080,XER,BIOCROP,3632.8334298617656
SSP2_500C_CACN_NoCC,2080,XER,GRAZING,13994.608560638764
SSP2_500C_CACN_NoCC,2080,XER,GRASS,1503.214986665974
SSP2_500C_CACN_NoCC,2080,XER,URB,1090.242361709595
SSP2_500C_CACN_NoCC,2080,TUR,CROP,21676.82032532508
SSP2_500C_CACN_NoCC,2080,TUR,CROP_FLW,2379.0744192596053
SSP2_500C_CACN_NoCC,2080,TUR,PRM_FRS,14651.438292618008
SSP2_500C_CACN_NoCC,2080,TUR,MNG_FRS,754.3747029597171
SSP2_500C_CACN_NoCC,2080,TUR,BIOCROP,6854.493228173557
SSP2_500C_CACN_NoCC,2080,TUR,GRAZING,13756.101427490114
SSP2_500C_CACN_NoCC,2080,TUR,GRASS,15266.48901275517
SSP2_500C_CACN_NoCC,2080,TUR,URB,821.3799714660644
SSP2_500C_CACN_NoCC,2080,XOC,OTH,1467.0
SSP2_500C_CACN_NoCC,2080,XOC,CROP,37103.48857784848
SSP2_500C_CACN_NoCC,2080,XOC,CROP_FLW,28372.77033791778
SSP2_500C_CACN_NoCC,2080,XOC,PRM_FRS,218327.10778115434
SSP2_500C_CACN_NoCC,2080,XOC,MNG_FRS,2887.9516259960506
SSP2_500C_CACN_NoCC,2080,XOC,BIOCROP,36234.47060130552
SSP2_500C_CACN_NoCC,2080,XOC,GRAZING,370527.97631590767
SSP2_500C_CACN_NoCC,2080,XOC,GRASS,405040.4202438055
SSP2_500C_CACN_NoCC,2080,XOC,URB,883.3264156804086
SSP2_500C_CACN_NoCC,2080,CHN,OTH,239998.39534375
SSP2_500C_CACN_NoCC,2080,CHN,CROP,55766.30771183445
SSP2_500C_CACN_NoCC,2080,CHN,PRM_FRS,334875.2507098779
SSP2_500C_CACN_NoCC,2080,CHN,MNG_FRS,7781.837275088944
SSP2_500C_CACN_NoCC,2080,CHN,BIOCROP,38399.45640993757
SSP2_500C_CACN_NoCC,2080,CHN,GRAZING,344092.7006580127
SSP2_500C_CACN_NoCC,2080,CHN,GRASS,41696.226773496724
SSP2_500C_CACN_NoCC,2080,CHN,URB,8006.078889526368
SSP2_500C_CACN_NoCC,2080,IND,OTH,13430.3702109375
SSP2_500C_CACN_NoCC,2080,IND,CROP,168943.65843765726
SSP2_500C_CACN_NoCC,2080,IND,PRM_FRS,42479.66248786014
SSP2_500C_CACN_NoCC,2080,IND,MNG_FRS,10060.411618976246
SSP2_500C_CACN_NoCC,2080,IND,BIOCROP,18222.369803070877
SSP2_500C_CACN_NoCC,2080,IND,GRAZING,7307.12341525013
SSP2_500C_CACN_NoCC,2080,IND,GRASS,13004.88286913388
SSP2_500C_CACN_NoCC,2080,IND,URB,3026.2728974914553
SSP2_500C_CACN_NoCC,2080,JPN,CROP,1449.0759780542066
SSP2_500C_CACN_NoCC,2080,JPN,CROP_FLW,424.44183255170697
SSP2_500C_CACN_NoCC,2080,JPN,PRM_FRS,25594.39014831959
SSP2_500C_CACN_NoCC,2080,JPN,MNG_FRS,1059.0108020422465
SSP2_500C_CACN_NoCC,2080,JPN,BIOCROP,356.121737711502
SSP2_500C_CACN_NoCC,2080,JPN,GRAZING,48.627653814148324
SSP2_500C_CACN_NoCC,2080,JPN,GRASS,429.65759713204966
SSP2_500C_CACN_NoCC,2080,JPN,URB,1710.2899680175783
SSP2_500C_CACN_NoCC,2080,XSE,OTH,14506.901
SSP2_500C_CACN_NoCC,2080,XSE,CROP,55235.984250917594
SSP2_500C_CACN_NoCC,2080,XSE,CROP_FLW,992.2687377451707
SSP2_500C_CACN_NoCC,2080,XSE,PRM_FRS,272210.71759641997
SSP2_500C_CACN_NoCC,2080,XSE,MNG_FRS,4874.823267412307
SSP2_500C_CACN_NoCC,2080,XSE,BIOCROP,32312.224481316844
SSP2_500C_CACN_NoCC,2080,XSE,GRAZING,122778.6305353794
SSP2_500C_CACN_NoCC,2080,XSE,GRASS,45860.63713865828
SSP2_500C_CACN_NoCC,2080,XSE,URB,3032.1656320037837
SSP2_500C_CACN_NoCC,2080,XSA,OTH,44675.7545
SSP2_500C_CACN_NoCC,2080,XSA,CROP,46903.90213131298
SSP2_500C_CACN_NoCC,2080,XSA,CROP_FLW,1219.0401640251557
SSP2_500C_CACN_NoCC,2080,XSA,PRM_FRS,15102.64025097104
SSP2_500C_CACN_NoCC,2080,XSA,MNG_FRS,2889.282914094867
SSP2_500C_CACN_NoCC,2080,XSA,BIOCROP,7942.111059967811
SSP2_500C_CACN_NoCC,2080,XSA,GRAZING,40047.240871018104
SSP2_500C_CACN_NoCC,2080,XSA,GRASS,24958.704036386123
SSP2_500C_CACN_NoCC,2080,XSA,URB,866.7895990753174
SSP2_500C_CACN_NoCC,2080,CAN,OTH,283585.656
SSP2_500C_CACN_NoCC,2080,CAN,CROP,28314.917154576746
SSP2_500C_CACN_NoCC,2080,CAN,CROP_FLW,1564.6603538288516
SSP2_500C_CACN_NoCC,2080,CAN,PRM_FRS,307402.25826898613
SSP2_500C_CACN_NoCC,2080,CAN,MNG_FRS,28565.884758586504
SSP2_500C_CACN_NoCC,2080,CAN,BIOCROP,7494.585357098769
SSP2_500C_CACN_NoCC,2080,CAN,GRAZING,11577.04016613605
SSP2_500C_CACN_NoCC,2080,CAN,GRASS,430.4104839194638
SSP2_500C_CACN_NoCC,2080,CAN,URB,785.9824775390625
SSP2_500C_CACN_NoCC,2080,BRA,CROP,52841.15512904932
SSP2_500C_CACN_NoCC,2080,BRA,CROP_FLW,46.119278369438355
SSP2_500C_CACN_NoCC,2080,BRA,PRM_FRS,624767.3389680814
SSP2_500C_CACN_NoCC,2080,BRA,MNG_FRS,2368.6105019249653
SSP2_500C_CACN_NoCC,2080,BRA,BIOCROP,27484.465726498456
SSP2_500C_CACN_NoCC,2080,BRA,GRAZING,165369.16526968312
SSP2_500C_CACN_NoCC,2080,BRA,GRASS,27637.713580107527
SSP2_500C_CACN_NoCC,2080,BRA,URB,3742.538360931397
SSP2_500C_CACN_NoCC,2080,XLM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,2080,XLM,CROP,75773.77837919473
SSP2_500C_CACN_NoCC,2080,XLM,CROP_FLW,3971.212210654148
SSP2_500C_CACN_NoCC,2080,XLM,PRM_FRS,609141.8198705147
SSP2_500C_CACN_NoCC,2080,XLM,MNG_FRS,8856.839602666187
SSP2_500C_CACN_NoCC,2080,XLM,BIOCROP,21107.524380447292
SSP2_500C_CACN_NoCC,2080,XLM,GRAZING,339671.8858637145
SSP2_500C_CACN_NoCC,2080,XLM,GRASS,95258.68441198871
SSP2_500C_CACN_NoCC,2080,XLM,URB,4894.335314867021
SSP2_500C_CACN_NoCC,2080,CIS,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,2080,CIS,CROP,68539.45976132489
SSP2_500C_CACN_NoCC,2080,CIS,CROP_FLW,27355.14831240257
SSP2_500C_CACN_NoCC,2080,CIS,PRM_FRS,1113454.2464677945
SSP2_500C_CACN_NoCC,2080,CIS,MNG_FRS,18303.600850900937
SSP2_500C_CACN_NoCC,2080,CIS,BIOCROP,34434.67311843494
SSP2_500C_CACN_NoCC,2080,CIS,GRAZING,303975.12864426343
SSP2_500C_CACN_NoCC,2080,CIS,GRASS,39235.625078641366
SSP2_500C_CACN_NoCC,2080,CIS,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,2080,XME,OTH,281021.7655625
SSP2_500C_CACN_NoCC,2080,XME,CROP,32801.19733620566
SSP2_500C_CACN_NoCC,2080,XME,CROP_FLW,1208.770672597064
SSP2_500C_CACN_NoCC,2080,XME,PRM_FRS,9102.026621016996
SSP2_500C_CACN_NoCC,2080,XME,MNG_FRS,501.1970337533178
SSP2_500C_CACN_NoCC,2080,XME,BIOCROP,23601.136739687572
SSP2_500C_CACN_NoCC,2080,XME,GRAZING,264780.22621790576
SSP2_500C_CACN_NoCC,2080,XME,GRASS,64999.71673491608
SSP2_500C_CACN_NoCC,2080,XME,URB,2128.071955810547
SSP2_500C_CACN_NoCC,2080,XNF,OTH,456890.6350624999
SSP2_500C_CACN_NoCC,2080,XNF,CROP,31300.28508382241
SSP2_500C_CACN_NoCC,2080,XNF,CROP_FLW,847.756245579001
SSP2_500C_CACN_NoCC,2080,XNF,PRM_FRS,3145.011724468489
SSP2_500C_CACN_NoCC,2080,XNF,MNG_FRS,51.545580662028144
SSP2_500C_CACN_NoCC,2080,XNF,BIOCROP,4258.578508513287
SSP2_500C_CACN_NoCC,2080,XNF,GRAZING,73888.60672685149
SSP2_500C_CACN_NoCC,2080,XNF,GRASS,1756.1835711700087
SSP2_500C_CACN_NoCC,2080,XNF,URB,927.4797019042969
SSP2_500C_CACN_NoCC,2080,XAF,OTH,399410.63371875
SSP2_500C_CACN_NoCC,2080,XAF,CROP,481152.3361829179
SSP2_500C_CACN_NoCC,2080,XAF,CROP_FLW,2436.1540640716016
SSP2_500C_CACN_NoCC,2080,XAF,PRM_FRS,702362.7338542856
SSP2_500C_CACN_NoCC,2080,XAF,MNG_FRS,16733.455253951666
SSP2_500C_CACN_NoCC,2080,XAF,BIOCROP,72384.06222516556
SSP2_500C_CACN_NoCC,2080,XAF,GRAZING,847122.7192453991
SSP2_500C_CACN_NoCC,2080,XAF,GRASS,215081.33734148546
SSP2_500C_CACN_NoCC,2080,XAF,URB,2896.931178625107
SSP2_500C_CACN_NoCC,2080,ASIA2,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,2080,ASIA2,CROP,328298.9285097765
SSP2_500C_CACN_NoCC,2080,ASIA2,CROP_FLW,2635.750734322033
SSP2_500C_CACN_NoCC,2080,ASIA2,PRM_FRS,690262.6611934486
SSP2_500C_CACN_NoCC,2080,ASIA2,MNG_FRS,26665.365877614608
SSP2_500C_CACN_NoCC,2080,ASIA2,BIOCROP,97232.2834920046
SSP2_500C_CACN_NoCC,2080,ASIA2,GRAZING,514274.3231334745
SSP2_500C_CACN_NoCC,2080,ASIA2,GRASS,125950.10841480707
SSP2_500C_CACN_NoCC,2080,ASIA2,URB,16641.596986114502
SSP2_500C_CACN_NoCC,2080,World,OTH,2111196.772609375
SSP2_500C_CACN_NoCC,2080,World,CROP,1362086.0590295414
SSP2_500C_CACN_NoCC,2080,World,CROP_FLW,108135.13572621511
SSP2_500C_CACN_NoCC,2080,World,PRM_FRS,4810404.292390577
SSP2_500C_CACN_NoCC,2080,World,MNG_FRS,181747.56840495448
SSP2_500C_CACN_NoCC,2080,World,BIOCROP,419843.15185678867
SSP2_500C_CACN_NoCC,2080,World,GRAZING,3192771.749853053
SSP2_500C_CACN_NoCC,2080,World,GRASS,1055597.718602002
SSP2_500C_CACN_NoCC,2080,World,URB,61494.25336591386
SSP2_500C_CACN_NoCC,2080,Non-OECD,OTH,1776092.664609375
SSP2_500C_CACN_NoCC,2080,Non-OECD,CROP,1069258.064404237
SSP2_500C_CACN_NoCC,2080,Non-OECD,CROP_FLW,38076.46968544415
SSP2_500C_CACN_NoCC,2080,Non-OECD,PRM_FRS,3726641.44855129
SSP2_500C_CACN_NoCC,2080,Non-OECD,MNG_FRS,72421.60389943147
SSP2_500C_CACN_NoCC,2080,Non-OECD,BIOCROP,280146.6024530402
SSP2_500C_CACN_NoCC,2080,Non-OECD,GRAZING,2509033.427447478
SSP2_500C_CACN_NoCC,2080,Non-OECD,GRASS,569489.7115359842
SSP2_500C_CACN_NoCC,2080,Non-OECD,URB,35401.19061899567
SSP2_500C_CACN_NoCC,2080,Industrial,OTH,321872.108
SSP2_500C_CACN_NoCC,2080,Industrial,CROP,242234.54103542984
SSP2_500C_CACN_NoCC,2080,Industrial,CROP_FLW,66824.51024950517
SSP2_500C_CACN_NoCC,2080,Industrial,PRM_FRS,1021847.1632299485
SSP2_500C_CACN_NoCC,2080,Industrial,MNG_FRS,105620.09197161536
SSP2_500C_CACN_NoCC,2080,Industrial,BIOCROP,129209.22274571308
SSP2_500C_CACN_NoCC,2080,Industrial,GRAZING,655987.6124174461
SSP2_500C_CACN_NoCC,2080,Industrial,GRASS,469338.30306659674
SSP2_500C_CACN_NoCC,2080,Industrial,URB,24181.440413742544
SSP2_500C_CACN_NoCC,2080,Transition,OTH,520635.75745312497
SSP2_500C_CACN_NoCC,2080,Transition,CROP,396684.0346297403
SSP2_500C_CACN_NoCC,2080,Transition,CROP_FLW,30635.423382037803
SSP2_500C_CACN_NoCC,2080,Transition,PRM_FRS,2177492.179242952
SSP2_500C_CACN_NoCC,2080,Transition,MNG_FRS,42220.33278079875
SSP2_500C_CACN_NoCC,2080,Transition,BIOCROP,129028.29171597716
SSP2_500C_CACN_NoCC,2080,Transition,GRAZING,848494.8279753383
SSP2_500C_CACN_NoCC,2080,Transition,GRASS,138344.15230080066
SSP2_500C_CACN_NoCC,2080,Transition,URB,22567.039569885255
SSP2_500C_CACN_NoCC,2080,Developing,OTH,1268688.90715625
SSP2_500C_CACN_NoCC,2080,Developing,CROP,723167.4833643712
SSP2_500C_CACN_NoCC,2080,Developing,CROP_FLW,10675.20209467214
SSP2_500C_CACN_NoCC,2080,Developing,PRM_FRS,1611064.9499176769
SSP2_500C_CACN_NoCC,2080,Developing,MNG_FRS,33907.14365254037
SSP2_500C_CACN_NoCC,2080,Developing,BIOCROP,161605.63739509834
SSP2_500C_CACN_NoCC,2080,Developing,GRAZING,1688289.3094602684
SSP2_500C_CACN_NoCC,2080,Developing,GRASS,447915.2632346047
SSP2_500C_CACN_NoCC,2080,Developing,URB,14745.773382286072
SSP2_500C_CACN_NoCC,2080,R5ASIA,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,2080,R5ASIA,CROP,326849.8525317223
SSP2_500C_CACN_NoCC,2080,R5ASIA,CROP_FLW,2211.3089017703264
SSP2_500C_CACN_NoCC,2080,R5ASIA,PRM_FRS,664668.271045129
SSP2_500C_CACN_NoCC,2080,R5ASIA,MNG_FRS,25606.355075572363
SSP2_500C_CACN_NoCC,2080,R5ASIA,BIOCROP,96876.1617542931
SSP2_500C_CACN_NoCC,2080,R5ASIA,GRAZING,514225.69547966035
SSP2_500C_CACN_NoCC,2080,R5ASIA,GRASS,125520.45081767501
SSP2_500C_CACN_NoCC,2080,R5ASIA,URB,14931.307018096923
SSP2_500C_CACN_NoCC,2080,R5OECD90+EU,OTH,335104.108
SSP2_500C_CACN_NoCC,2080,R5OECD90+EU,CROP,292827.99462530424
SSP2_500C_CACN_NoCC,2080,R5OECD90+EU,CROP_FLW,70058.66604077097
SSP2_500C_CACN_NoCC,2080,R5OECD90+EU,PRM_FRS,1083762.843839286
SSP2_500C_CACN_NoCC,2080,R5OECD90+EU,MNG_FRS,109325.96450552302
