scenario,region,type,year,value
SSP2_BaU_NoCC,CHN,PAS,2010,389929.8297250545
SSP2_BaU_NoCC,CHN,PAS,2015,389755.677568735
SSP2_BaU_NoCC,CHN,PAS,2020,381473.86005289806
SSP2_BaU_NoCC,CHN,PAS,2025,349875.5207738369
SSP2_BaU_NoCC,CHN,PAS,2030,329868.86607333005
SSP2_BaU_NoCC,CHN,PAS,2035,310852.4569583346
SSP2_BaU_NoCC,CHN,PAS,2040,293186.44928778894
SSP2_BaU_NoCC,CHN,PAS,2045,274390.02657617576
SSP2_BaU_NoCC,CHN,PAS,2050,254835.65062268986
SSP2_BaU_NoCC,CHN,PAS,2060,215165.3181919927
SSP2_BaU_NoCC,CHN,PAS,2070,181661.98902581513
SSP2_BaU_NoCC,CHN,PAS,2080,158222.2479280976
SSP2_BaU_NoCC,CHN,PAS,2090,168330.207327122
SSP2_BaU_NoCC,CHN,PAS,2100,206237.95476438146
SSP2_BaU_NoCC,CHN,PDR,2005,13966.834830160276
SSP2_BaU_NoCC,CHN,PDR,2010,14310.202294302162
SSP2_BaU_NoCC,CHN,PDR,2015,13385.113896581139
SSP2_BaU_NoCC,CHN,PDR,2020,12917.681951792849
SSP2_BaU_NoCC,CHN,PDR,2025,13016.760349589093
SSP2_BaU_NoCC,CHN,PDR,2030,12941.90456868862
SSP2_BaU_NoCC,CHN,PDR,2035,12793.712279466388
SSP2_BaU_NoCC,CHN,PDR,2040,12576.601463666651
SSP2_BaU_NoCC,CHN,PDR,2045,12333.581122041513
SSP2_BaU_NoCC,CHN,PDR,2050,12038.13706919398
SSP2_BaU_NoCC,CHN,PDR,2060,12247.433951636312
SSP2_BaU_NoCC,CHN,PDR,2070,13032.949968460864
SSP2_BaU_NoCC,CHN,PDR,2080,13568.490063423234
SSP2_BaU_NoCC,CHN,PDR,2090,13573.041090372084
SSP2_BaU_NoCC,CHN,PDR,2100,12520.518458258754
SSP2_BaU_NoCC,CHN,SL,2005,4743.147689905484
SSP2_BaU_NoCC,CHN,SL,2010,5480.377218526999
SSP2_BaU_NoCC,CHN,SL,2015,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2020,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2025,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2030,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2035,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2040,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2045,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2050,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2060,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2070,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2080,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2090,6017.645300454836
SSP2_BaU_NoCC,CHN,SL,2100,6017.645300454836
SSP2_BaU_NoCC,IND,wht,2005,17096.499635343298
SSP2_BaU_NoCC,IND,wht,2010,17206.47013858994
SSP2_BaU_NoCC,IND,wht,2015,18781.999731786782
SSP2_BaU_NoCC,IND,wht,2020,18902.13214178475
SSP2_BaU_NoCC,IND,wht,2025,20168.12666704344
SSP2_BaU_NoCC,IND,wht,2030,21786.271160132885
SSP2_BaU_NoCC,IND,wht,2035,23200.13010906445
SSP2_BaU_NoCC,IND,wht,2040,24261.01714833735
SSP2_BaU_NoCC,IND,wht,2045,24915.956002455427
SSP2_BaU_NoCC,IND,wht,2050,25229.584544915986
SSP2_BaU_NoCC,IND,wht,2060,25975.792849638532
SSP2_BaU_NoCC,IND,wht,2070,25798.625953479852
SSP2_BaU_NoCC,IND,wht,2080,24641.613943659482
SSP2_BaU_NoCC,IND,wht,2090,23674.93906351826
SSP2_BaU_NoCC,IND,wht,2100,23044.66563107517
SSP2_BaU_NoCC,IND,frs,2005,28594.978674857863
SSP2_BaU_NoCC,IND,frs,2010,28614.869136710517
SSP2_BaU_NoCC,IND,frs,2015,28624.66543156523
SSP2_BaU_NoCC,IND,frs,2020,27770.276775296603
SSP2_BaU_NoCC,IND,frs,2025,25618.237007087788
SSP2_BaU_NoCC,IND,frs,2030,24307.29629874237
SSP2_BaU_NoCC,IND,frs,2035,23463.64576878708
SSP2_BaU_NoCC,IND,frs,2040,22861.28649541863
SSP2_BaU_NoCC,IND,frs,2045,22256.00473273973
SSP2_BaU_NoCC,IND,frs,2050,21552.224568661433
SSP2_BaU_NoCC,IND,frs,2060,20379.7954133233
SSP2_BaU_NoCC,IND,frs,2070,19935.60814263798
SSP2_BaU_NoCC,IND,frs,2080,19645.68545903236
SSP2_BaU_NoCC,IND,frs,2090,19821.55213865962
SSP2_BaU_NoCC,IND,frs,2100,20111.090138971904
SSP2_BaU_NoCC,IND,OSD,2005,33151.26173899747
SSP2_BaU_NoCC,IND,OSD,2010,31308.339724060585
SSP2_BaU_NoCC,IND,OSD,2015,31897.788701913814
SSP2_BaU_NoCC,IND,OSD,2020,32693.751416180603
SSP2_BaU_NoCC,IND,OSD,2025,33790.37491544579
SSP2_BaU_NoCC,IND,OSD,2030,34798.200068104605
SSP2_BaU_NoCC,IND,OSD,2035,35732.909648434324
SSP2_BaU_NoCC,IND,OSD,2040,36277.739568215155
SSP2_BaU_NoCC,IND,OSD,2045,36456.78587855062
SSP2_BaU_NoCC,IND,OSD,2050,36507.00705646156
SSP2_BaU_NoCC,IND,OSD,2060,37416.01567269174
SSP2_BaU_NoCC,IND,OSD,2070,40655.899186701776
SSP2_BaU_NoCC,IND,OSD,2080,44275.52643822658
SSP2_BaU_NoCC,IND,OSD,2090,45890.53091304939
SSP2_BaU_NoCC,IND,OSD,2100,46176.330232324326
SSP2_BaU_NoCC,IND,BIO,2025,1307.7992072089635
SSP2_BaU_NoCC,IND,BIO,2030,2496.5109749531534
SSP2_BaU_NoCC,IND,BIO,2035,3913.30320591175
SSP2_BaU_NoCC,IND,BIO,2040,4166.385420042867
SSP2_BaU_NoCC,IND,BIO,2045,4800.954475635633
SSP2_BaU_NoCC,IND,BIO,2050,5440.663616106804
SSP2_BaU_NoCC,IND,BIO,2060,6871.452262761797
SSP2_BaU_NoCC,IND,BIO,2070,8041.6609600706615
SSP2_BaU_NoCC,IND,BIO,2080,9142.024980955446
SSP2_BaU_NoCC,IND,BIO,2090,10028.85165278199
SSP2_BaU_NoCC,IND,BIO,2100,11020.659602758995
SSP2_BaU_NoCC,IND,C_B,2005,3436.061737410412
SSP2_BaU_NoCC,IND,C_B,2010,3655.347629927498
SSP2_BaU_NoCC,IND,C_B,2015,4381.979056543611
SSP2_BaU_NoCC,IND,C_B,2020,4527.690372208206
SSP2_BaU_NoCC,IND,C_B,2025,4654.736462196486
SSP2_BaU_NoCC,IND,C_B,2030,4730.496351278363
SSP2_BaU_NoCC,IND,C_B,2035,4756.2374758648275
SSP2_BaU_NoCC,IND,C_B,2040,4719.856960380335
SSP2_BaU_NoCC,IND,C_B,2045,4602.884557071856
SSP2_BaU_NoCC,IND,C_B,2050,4473.657133126937
SSP2_BaU_NoCC,IND,C_B,2060,4274.953737294846
SSP2_BaU_NoCC,IND,C_B,2070,3996.1596125278434
SSP2_BaU_NoCC,IND,C_B,2080,3815.933796508857
SSP2_BaU_NoCC,IND,C_B,2090,3668.754564630233
SSP2_BaU_NoCC,IND,C_B,2100,3608.004061217829
SSP2_BaU_NoCC,IND,CL,2005,167652.51780091267
SSP2_BaU_NoCC,IND,CL,2010,167217.7599250307
SSP2_BaU_NoCC,IND,CL,2015,167394.6268776302
SSP2_BaU_NoCC,IND,CL,2020,170258.80585544484
SSP2_BaU_NoCC,IND,CL,2025,177821.90484132353
SSP2_BaU_NoCC,IND,CL,2030,185345.86653168232
SSP2_BaU_NoCC,IND,CL,2035,191835.29801071688
SSP2_BaU_NoCC,IND,CL,2040,194917.40326377368
SSP2_BaU_NoCC,IND,CL,2045,196300.33852171025
SSP2_BaU_NoCC,IND,CL,2050,196871.3795518831
SSP2_BaU_NoCC,IND,CL,2060,198468.40516247903
SSP2_BaU_NoCC,IND,CL,2070,198921.2041957941
SSP2_BaU_NoCC,IND,CL,2080,199167.36818015078
SSP2_BaU_NoCC,IND,CL,2090,197873.50794321584
SSP2_BaU_NoCC,IND,CL,2100,196187.0246658276
SSP2_BaU_NoCC,IND,CROP_FLW,2005,25364.169713388197
SSP2_BaU_NoCC,IND,CROP_FLW,2010,26527.147031372533
SSP2_BaU_NoCC,IND,CROP_FLW,2015,25869.081707670866
SSP2_BaU_NoCC,IND,CROP_FLW,2020,25775.946353388423
SSP2_BaU_NoCC,IND,CROP_FLW,2025,25477.794997097568
SSP2_BaU_NoCC,IND,CROP_FLW,2030,25366.14466176582
SSP2_BaU_NoCC,IND,CROP_FLW,2035,25227.110311929493
SSP2_BaU_NoCC,IND,CROP_FLW,2040,25001.949363916443
SSP2_BaU_NoCC,IND,CROP_FLW,2045,24729.469449094522
SSP2_BaU_NoCC,IND,CROP_FLW,2050,24357.833636550487
SSP2_BaU_NoCC,IND,CROP_FLW,2060,23716.335003921045
SSP2_BaU_NoCC,IND,CROP_FLW,2070,23341.665909492418
SSP2_BaU_NoCC,IND,CROP_FLW,2080,23117.899133745406
SSP2_BaU_NoCC,IND,CROP_FLW,2090,23080.983704135262
SSP2_BaU_NoCC,IND,CROP_FLW,2100,23100.786785023723
SSP2_BaU_NoCC,IND,GL,2005,107165.26729068763
SSP2_BaU_NoCC,IND,GL,2010,98231.78319346039
SSP2_BaU_NoCC,IND,GL,2015,98731.59515750995
SSP2_BaU_NoCC,IND,GL,2020,96039.33174376635
SSP2_BaU_NoCC,IND,GL,2025,89068.05327223259
SSP2_BaU_NoCC,IND,GL,2030,84060.75712818734
SSP2_BaU_NoCC,IND,GL,2035,80612.89746029393
SSP2_BaU_NoCC,IND,GL,2040,78704.99548699573
SSP2_BaU_NoCC,IND,GL,2045,77232.65868112918
SSP2_BaU_NoCC,IND,GL,2050,75751.81584408564
SSP2_BaU_NoCC,IND,GL,2060,73101.638297862
SSP2_BaU_NoCC,IND,GL,2070,71979.1415756986
SSP2_BaU_NoCC,IND,GL,2080,71446.79758429487
SSP2_BaU_NoCC,IND,GL,2090,72152.00550143793
SSP2_BaU_NoCC,IND,GL,2100,73182.76482465852
SSP2_BaU_NoCC,IND,GRO,2005,28070.001613517896
SSP2_BaU_NoCC,IND,GRO,2010,25711.744181548966
SSP2_BaU_NoCC,IND,GRO,2015,22492.251284517653
SSP2_BaU_NoCC,IND,GRO,2020,22421.79590917931
SSP2_BaU_NoCC,IND,GRO,2025,23611.933306602452
SSP2_BaU_NoCC,IND,GRO,2030,24631.65014165133
SSP2_BaU_NoCC,IND,GRO,2035,25116.152241129654
SSP2_BaU_NoCC,IND,GRO,2040,25077.53542508684
SSP2_BaU_NoCC,IND,GRO,2045,24846.3726469368
SSP2_BaU_NoCC,IND,GRO,2050,24491.322276662082
SSP2_BaU_NoCC,IND,GRO,2060,23639.821889777842
SSP2_BaU_NoCC,IND,GRO,2070,23034.653186296968
SSP2_BaU_NoCC,IND,GRO,2080,22379.732436468512
SSP2_BaU_NoCC,IND,GRO,2090,22176.26064827189
SSP2_BaU_NoCC,IND,GRO,2100,22706.20382930671
SSP2_BaU_NoCC,IND,OL,2005,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2010,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2015,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2020,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2025,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2030,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2035,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2040,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2045,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2050,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2060,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2070,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2080,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2090,5740.687405017012
SSP2_BaU_NoCC,IND,OL,2100,5740.687405017012
SSP2_BaU_NoCC,IND,OTH_A,2005,32904.64949928932
SSP2_BaU_NoCC,IND,OTH_A,2010,37499.09604215666
SSP2_BaU_NoCC,IND,OTH_A,2015,38617.97228209715
SSP2_BaU_NoCC,IND,OTH_A,2020,39389.777665851136
SSP2_BaU_NoCC,IND,OTH_A,2025,41231.32316670156
SSP2_BaU_NoCC,IND,OTH_A,2030,42924.45336755634
SSP2_BaU_NoCC,IND,OTH_A,2035,44348.19269158268
SSP2_BaU_NoCC,IND,OTH_A,2040,45323.34657383113
SSP2_BaU_NoCC,IND,OTH_A,2045,45622.69963687194
SSP2_BaU_NoCC,IND,OTH_A,2050,45837.20389779495
SSP2_BaU_NoCC,IND,OTH_A,2060,45941.519643771535
SSP2_BaU_NoCC,IND,OTH_A,2070,44804.71656164958
SSP2_BaU_NoCC,IND,OTH_A,2080,43752.878624402896
SSP2_BaU_NoCC,IND,OTH_A,2090,42185.997173764765
SSP2_BaU_NoCC,IND,OTH_A,2100,39302.37567012058
SSP2_BaU_NoCC,IND,PAS,2005,10524.52094727427
SSP2_BaU_NoCC,IND,PAS,2010,10524.52094727427
SSP2_BaU_NoCC,IND,PAS,2015,10432.334089296195
SSP2_BaU_NoCC,IND,PAS,2020,11114.807181493754
SSP2_BaU_NoCC,IND,PAS,2025,12675.026435357731
SSP2_BaU_NoCC,IND,PAS,2030,11469.301597389496
SSP2_BaU_NoCC,IND,PAS,2035,9271.38031620364
SSP2_BaU_NoCC,IND,PAS,2040,8699.53630981354
SSP2_BaU_NoCC,IND,PAS,2045,9394.219620422431
SSP2_BaU_NoCC,IND,PAS,2050,11007.80159137144
SSP2_BaU_NoCC,IND,PAS,2060,13233.382682337202
SSP2_BaU_NoCC,IND,PAS,2070,14347.267641870852
SSP2_BaU_NoCC,IND,PAS,2080,14923.370332523584
SSP2_BaU_NoCC,IND,PAS,2090,15336.155972688122
SSP2_BaU_NoCC,IND,PAS,2100,15702.34192654347
SSP2_BaU_NoCC,IND,PDR,2005,27629.87386296609
SSP2_BaU_NoCC,IND,PDR,2010,25309.61517737452
SSP2_BaU_NoCC,IND,PDR,2015,25353.554113100297
SSP2_BaU_NoCC,IND,PDR,2020,26547.711996852384
SSP2_BaU_NoCC,IND,PDR,2025,27579.816119027266
SSP2_BaU_NoCC,IND,PDR,2030,28612.13980623978
SSP2_BaU_NoCC,IND,PDR,2035,29541.26232679969
SSP2_BaU_NoCC,IND,PDR,2040,30089.572803963558
SSP2_BaU_NoCC,IND,PDR,2045,30325.215875093458
SSP2_BaU_NoCC,IND,PDR,2050,30534.107390264242
SSP2_BaU_NoCC,IND,PDR,2060,30632.514102621684
SSP2_BaU_NoCC,IND,PDR,2070,29247.822825574964
SSP2_BaU_NoCC,IND,PDR,2080,28041.75882618354
SSP2_BaU_NoCC,IND,PDR,2090,27167.19022306403
SSP2_BaU_NoCC,IND,PDR,2100,27227.99885400029
SSP2_BaU_NoCC,IND,SL,2005,1971.1730133927865
SSP2_BaU_NoCC,IND,SL,2010,2153.5303626925784
SSP2_BaU_NoCC,IND,SL,2015,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2020,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2025,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2030,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2035,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2040,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2045,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2050,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2060,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2070,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2080,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2090,2452.037535072839
SSP2_BaU_NoCC,IND,SL,2100,2452.037535072839
SSP2_BaU_NoCC,JPN,wht,2005,297.9629054809177
SSP2_BaU_NoCC,JPN,wht,2010,293.8476827601612
SSP2_BaU_NoCC,JPN,wht,2015,304.7103605831716
SSP2_BaU_NoCC,JPN,wht,2020,290.8617027438667
SSP2_BaU_NoCC,JPN,wht,2025,277.27090511436165
SSP2_BaU_NoCC,JPN,wht,2030,255.51588213554518
SSP2_BaU_NoCC,JPN,wht,2035,229.20586698734365
SSP2_BaU_NoCC,JPN,wht,2040,204.63248458246395
SSP2_BaU_NoCC,JPN,wht,2045,188.32984499709175
SSP2_BaU_NoCC,JPN,wht,2050,177.81036206287928
SSP2_BaU_NoCC,JPN,wht,2060,167.31853558235395
SSP2_BaU_NoCC,JPN,wht,2070,164.09862847840222
SSP2_BaU_NoCC,JPN,wht,2080,159.01224015399563
SSP2_BaU_NoCC,JPN,wht,2090,149.43839756020913
SSP2_BaU_NoCC,JPN,wht,2100,138.36168576139343
SSP2_BaU_NoCC,JPN,frs,2005,27650.639890566974
SSP2_BaU_NoCC,JPN,frs,2010,27711.78448180973
SSP2_BaU_NoCC,JPN,frs,2015,27766.376849985492
SSP2_BaU_NoCC,JPN,frs,2020,27777.76798806644
SSP2_BaU_NoCC,JPN,frs,2025,27698.025544358094
SSP2_BaU_NoCC,JPN,frs,2030,27765.837332495368
SSP2_BaU_NoCC,JPN,frs,2035,27827.98454327177
SSP2_BaU_NoCC,JPN,frs,2040,27967.08798911901
SSP2_BaU_NoCC,JPN,frs,2045,28145.700351051535
SSP2_BaU_NoCC,JPN,frs,2050,28276.18526297744
SSP2_BaU_NoCC,JPN,frs,2060,28593.584694033347
SSP2_BaU_NoCC,JPN,frs,2070,28930.98729840071
SSP2_BaU_NoCC,JPN,frs,2080,29147.221463354763
SSP2_BaU_NoCC,JPN,frs,2090,29243.92015004783
SSP2_BaU_NoCC,JPN,frs,2100,29461.659321082174
SSP2_BaU_NoCC,JPN,OSD,2005,200.64144393920782
SSP2_BaU_NoCC,JPN,OSD,2010,208.30665532752147
SSP2_BaU_NoCC,JPN,OSD,2015,214.99167680080384
SSP2_BaU_NoCC,JPN,OSD,2020,213.07811313974454
SSP2_BaU_NoCC,JPN,OSD,2025,204.10291678407827
SSP2_BaU_NoCC,JPN,OSD,2030,192.27833557321952
SSP2_BaU_NoCC,JPN,OSD,2035,180.89128078997302
SSP2_BaU_NoCC,JPN,OSD,2040,170.23492244809526
SSP2_BaU_NoCC,JPN,OSD,2045,164.5802875595533
SSP2_BaU_NoCC,JPN,OSD,2050,162.60412214434436
SSP2_BaU_NoCC,JPN,OSD,2060,162.5302098646696
SSP2_BaU_NoCC,JPN,OSD,2070,160.67202813460284
SSP2_BaU_NoCC,JPN,OSD,2080,155.63302274315583
SSP2_BaU_NoCC,JPN,OSD,2090,148.16088314190418
SSP2_BaU_NoCC,JPN,OSD,2100,139.17974084466888
SSP2_BaU_NoCC,JPN,BIO,2025,234.83398741663032
SSP2_BaU_NoCC,JPN,BIO,2030,359.124804822345
SSP2_BaU_NoCC,JPN,BIO,2035,506.13991279168465
SSP2_BaU_NoCC,JPN,BIO,2040,589.6988810268936
SSP2_BaU_NoCC,JPN,BIO,2045,554.4047258444027
SSP2_BaU_NoCC,JPN,BIO,2050,510.59224699857026
SSP2_BaU_NoCC,JPN,BIO,2060,372.5912606729795
SSP2_BaU_NoCC,JPN,BIO,2070,230.9228115095301
SSP2_BaU_NoCC,JPN,BIO,2080,148.8582974877359
SSP2_BaU_NoCC,JPN,BIO,2090,104.40295413384518
SSP2_BaU_NoCC,JPN,BIO,2100,84.78003188758952
SSP2_BaU_NoCC,JPN,C_B,2005,123.93023890728568
SSP2_BaU_NoCC,JPN,C_B,2010,121.85660309725392
SSP2_BaU_NoCC,JPN,C_B,2015,117.53726740858555
SSP2_BaU_NoCC,JPN,C_B,2020,119.5508372549593
SSP2_BaU_NoCC,JPN,C_B,2025,119.33112858899473
SSP2_BaU_NoCC,JPN,C_B,2030,117.91635779281731
SSP2_BaU_NoCC,JPN,C_B,2035,114.77069535948787
SSP2_BaU_NoCC,JPN,C_B,2040,109.99375536277304
SSP2_BaU_NoCC,JPN,C_B,2045,105.58402730199228
SSP2_BaU_NoCC,JPN,C_B,2050,101.92424671776999
SSP2_BaU_NoCC,JPN,C_B,2060,97.4084931197776
SSP2_BaU_NoCC,JPN,C_B,2070,95.1629384114721
SSP2_BaU_NoCC,JPN,C_B,2080,93.16486084874248
SSP2_BaU_NoCC,JPN,C_B,2090,90.15449050582137
SSP2_BaU_NoCC,JPN,C_B,2100,83.59105242640055
SSP2_BaU_NoCC,JPN,CL,2005,3985.140896103735
SSP2_BaU_NoCC,JPN,CL,2010,3901.0450966312137
SSP2_BaU_NoCC,JPN,CL,2015,3818.6702689945196
SSP2_BaU_NoCC,JPN,CL,2020,3778.776539643673
SSP2_BaU_NoCC,JPN,CL,2025,3852.208146095546
SSP2_BaU_NoCC,JPN,CL,2030,3788.180071750752
SSP2_BaU_NoCC,JPN,CL,2035,3744.973001189922
SSP2_BaU_NoCC,JPN,CL,2040,3641.8135322416665
SSP2_BaU_NoCC,JPN,CL,2045,3517.165009393588
SSP2_BaU_NoCC,JPN,CL,2050,3438.699862719649
SSP2_BaU_NoCC,JPN,CL,2060,3142.3236098050593
SSP2_BaU_NoCC,JPN,CL,2070,2780.566648694537
SSP2_BaU_NoCC,JPN,CL,2080,2472.6104893124498
SSP2_BaU_NoCC,JPN,CL,2090,2222.7906445489803
SSP2_BaU_NoCC,JPN,CL,2100,2011.5075232732443
SSP2_BaU_NoCC,JPN,GL,2005,1884.0338554244445
SSP2_BaU_NoCC,JPN,GL,2010,1879.4002326338154
SSP2_BaU_NoCC,JPN,GL,2015,1882.7645669026374
SSP2_BaU_NoCC,JPN,GL,2020,1883.5369698442018
SSP2_BaU_NoCC,JPN,GL,2025,1878.1298456701174
SSP2_BaU_NoCC,JPN,GL,2030,1882.7279836487583
SSP2_BaU_NoCC,JPN,GL,2035,1886.9420216204312
SSP2_BaU_NoCC,JPN,GL,2040,1896.3742583285255
SSP2_BaU_NoCC,JPN,GL,2045,1908.485490127843
SSP2_BaU_NoCC,JPN,GL,2050,1917.3333268483775
SSP2_BaU_NoCC,JPN,GL,2060,1938.8553426870199
SSP2_BaU_NoCC,JPN,GL,2070,1961.7337207957526
SSP2_BaU_NoCC,JPN,GL,2080,1976.3959875412074
SSP2_BaU_NoCC,JPN,GL,2090,1982.9528696996315
SSP2_BaU_NoCC,JPN,GL,2100,1997.7171869263648
SSP2_BaU_NoCC,JPN,GRO,2005,357.9895215354364
SSP2_BaU_NoCC,JPN,GRO,2010,361.4610545975851
SSP2_BaU_NoCC,JPN,GRO,2015,364.43558932577236
SSP2_BaU_NoCC,JPN,GRO,2020,344.08572850189455
SSP2_BaU_NoCC,JPN,GRO,2025,321.85964973391367
SSP2_BaU_NoCC,JPN,GRO,2030,300.2909108703258
SSP2_BaU_NoCC,JPN,GRO,2035,281.2976782024922
SSP2_BaU_NoCC,JPN,GRO,2040,263.7667608516347
SSP2_BaU_NoCC,JPN,GRO,2045,252.03067262600246
SSP2_BaU_NoCC,JPN,GRO,2050,238.37786773204982
SSP2_BaU_NoCC,JPN,GRO,2060,206.7293244292913
SSP2_BaU_NoCC,JPN,GRO,2070,181.3081865063243
SSP2_BaU_NoCC,JPN,GRO,2080,159.60319449499562
SSP2_BaU_NoCC,JPN,GRO,2090,142.63854573201039
SSP2_BaU_NoCC,JPN,GRO,2100,128.5279504869824
SSP2_BaU_NoCC,JPN,OL,2005,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2010,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2015,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2020,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2025,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2030,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2035,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2040,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2045,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2050,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2060,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2070,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2080,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2090,2433.048555426306
SSP2_BaU_NoCC,JPN,OL,2100,2433.048555426306
SSP2_BaU_NoCC,JPN,OTH_A,2005,1067.0770384832892
SSP2_BaU_NoCC,JPN,OTH_A,2010,1016.6533322647258
SSP2_BaU_NoCC,JPN,OTH_A,2015,968.0037602001682
SSP2_BaU_NoCC,JPN,OTH_A,2020,917.563079249972
SSP2_BaU_NoCC,JPN,OTH_A,2025,846.0473910655354
SSP2_BaU_NoCC,JPN,OTH_A,2030,771.0321529826914
SSP2_BaU_NoCC,JPN,OTH_A,2035,702.4470560536607
SSP2_BaU_NoCC,JPN,OTH_A,2040,643.8274295556286
SSP2_BaU_NoCC,JPN,OTH_A,2045,603.034398199251
SSP2_BaU_NoCC,JPN,OTH_A,2050,569.0226061768454
SSP2_BaU_NoCC,JPN,OTH_A,2060,515.679901961251
SSP2_BaU_NoCC,JPN,OTH_A,2070,449.54617294075405
SSP2_BaU_NoCC,JPN,OTH_A,2080,376.88337171574847
SSP2_BaU_NoCC,JPN,OTH_A,2090,311.0152843110169
SSP2_BaU_NoCC,JPN,OTH_A,2100,261.31584331089806
SSP2_BaU_NoCC,JPN,PAS,2005,360.0
SSP2_BaU_NoCC,JPN,PAS,2010,360.0
SSP2_BaU_NoCC,JPN,PAS,2015,350.0000026458676
SSP2_BaU_NoCC,JPN,PAS,2020,377.7301909741914
SSP2_BaU_NoCC,JPN,PAS,2025,389.44815240473656
SSP2_BaU_NoCC,JPN,PAS,2030,381.06630063362127
SSP2_BaU_NoCC,JPN,PAS,2035,357.9121224463787
SSP2_BaU_NoCC,JPN,PAS,2040,312.53590883931975
SSP2_BaU_NoCC,JPN,PAS,2045,246.46083795554182
SSP2_BaU_NoCC,JPN,PAS,2050,185.59323598303627
SSP2_BaU_NoCC,JPN,PAS,2060,143.04804200310573
SSP2_BaU_NoCC,JPN,PAS,2070,144.52402063753726
SSP2_BaU_NoCC,JPN,PAS,2080,221.58374832009522
SSP2_BaU_NoCC,JPN,PAS,2090,368.14802423205373
SSP2_BaU_NoCC,JPN,PAS,2100,346.9276572467215
SSP2_BaU_NoCC,JPN,PDR,2005,1937.5397477575978
SSP2_BaU_NoCC,JPN,PDR,2010,1898.9197685839663
SSP2_BaU_NoCC,JPN,PDR,2015,1848.9916146760181
SSP2_BaU_NoCC,JPN,PDR,2020,1893.6370787532353
SSP2_BaU_NoCC,JPN,PDR,2025,1848.7621673920323
SSP2_BaU_NoCC,JPN,PDR,2030,1792.0216275738082
SSP2_BaU_NoCC,JPN,PDR,2035,1730.2205110052819
SSP2_BaU_NoCC,JPN,PDR,2040,1659.6592984141787
SSP2_BaU_NoCC,JPN,PDR,2045,1649.2010528652954
SSP2_BaU_NoCC,JPN,PDR,2050,1678.3684108871894
SSP2_BaU_NoCC,JPN,PDR,2060,1620.0658841747363
SSP2_BaU_NoCC,JPN,PDR,2070,1498.8558827134482
SSP2_BaU_NoCC,JPN,PDR,2080,1379.455501868072
SSP2_BaU_NoCC,JPN,PDR,2090,1276.9800891641685
SSP2_BaU_NoCC,JPN,PDR,2100,1175.751218555311
SSP2_BaU_NoCC,JPN,SL,2005,1084.6402256463732
SSP2_BaU_NoCC,JPN,SL,2010,1101.0993845257772
SSP2_BaU_NoCC,JPN,SL,2015,1136.5644601286824
SSP2_BaU_NoCC,JPN,SL,2020,1136.5644601286824
SSP2_BaU_NoCC,JPN,SL,2025,1136.5644601286824
