scenario,basin,type,year,value
SSP2_BaU_NoCC,HRV_AGBS,GRO,2090,12.900517661510273
SSP2_BaU_NoCC,HRV_AGBS,GRO,2100,12.447895922859118
SSP2_BaU_NoCC,HRV_AGBS,OL,2005,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2010,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2015,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2020,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2025,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2030,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2035,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2040,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2045,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2050,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2060,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2070,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2080,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2090,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OL,2100,379.91880349203933
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2005,16.11820270304436
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2010,21.06006684274412
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2015,123.53618281810338
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2020,92.29898314543627
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2025,85.91591091538069
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2030,82.79438866840253
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2035,79.8336695787528
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2040,77.24907879172585
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2045,74.94836396324432
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2050,72.91914276103327
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2060,69.56459188536179
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2070,66.79662172359048
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2080,63.987085346872675
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2090,61.622729718456604
SSP2_BaU_NoCC,HRV_AGBS,OTH_A,2100,60.074511836461404
SSP2_BaU_NoCC,HRV_AGBS,PAS,2005,199.5793720099247
SSP2_BaU_NoCC,HRV_AGBS,PAS,2010,199.5793720099247
SSP2_BaU_NoCC,HRV_AGBS,PAS,2015,201.6138384981646
SSP2_BaU_NoCC,HRV_AGBS,PAS,2020,195.96744468519603
SSP2_BaU_NoCC,HRV_AGBS,PAS,2025,169.0858381093425
SSP2_BaU_NoCC,HRV_AGBS,PAS,2030,148.99636802775203
SSP2_BaU_NoCC,HRV_AGBS,PAS,2035,131.97957006164395
SSP2_BaU_NoCC,HRV_AGBS,PAS,2040,113.97937195668835
SSP2_BaU_NoCC,HRV_AGBS,PAS,2045,92.99473507774215
SSP2_BaU_NoCC,HRV_AGBS,PAS,2050,75.26026165477136
SSP2_BaU_NoCC,HRV_AGBS,PAS,2060,53.865838444124414
SSP2_BaU_NoCC,HRV_AGBS,PAS,2070,41.71800911461019
SSP2_BaU_NoCC,HRV_AGBS,PAS,2080,29.610122185582608
SSP2_BaU_NoCC,HRV_AGBS,PAS,2090,24.41496628780962
SSP2_BaU_NoCC,HRV_AGBS,PAS,2100,21.88661784502354
SSP2_BaU_NoCC,HRV_AGBS,SL,2005,9.400662163853816
SSP2_BaU_NoCC,HRV_AGBS,SL,2010,9.562523979021195
SSP2_BaU_NoCC,HRV_AGBS,SL,2015,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2020,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2025,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2030,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2035,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2040,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2045,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2050,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2060,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2070,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2080,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2090,10.12872466790962
SSP2_BaU_NoCC,HRV_AGBS,SL,2100,10.12872466790962
SSP2_BaU_NoCC,HRV_DANU,wht,2005,147.54477087875267
SSP2_BaU_NoCC,HRV_DANU,wht,2010,178.24815927406445
SSP2_BaU_NoCC,HRV_DANU,wht,2015,49.746308056669484
SSP2_BaU_NoCC,HRV_DANU,wht,2020,44.24740102064064
SSP2_BaU_NoCC,HRV_DANU,wht,2025,42.53988645717263
SSP2_BaU_NoCC,HRV_DANU,wht,2030,40.29867722669537
SSP2_BaU_NoCC,HRV_DANU,wht,2035,38.30477887884857
SSP2_BaU_NoCC,HRV_DANU,wht,2040,36.585235786041785
SSP2_BaU_NoCC,HRV_DANU,wht,2045,34.759826761297475
SSP2_BaU_NoCC,HRV_DANU,wht,2050,33.02783642804915
SSP2_BaU_NoCC,HRV_DANU,wht,2060,31.857697154424024
SSP2_BaU_NoCC,HRV_DANU,wht,2070,32.470142056543594
SSP2_BaU_NoCC,HRV_DANU,wht,2080,32.646075962066355
SSP2_BaU_NoCC,HRV_DANU,wht,2090,32.33918559105591
SSP2_BaU_NoCC,HRV_DANU,wht,2100,31.356100357040088
SSP2_BaU_NoCC,HRV_DANU,frs,2005,991.6050000859242
SSP2_BaU_NoCC,HRV_DANU,frs,2010,977.3826650067876
SSP2_BaU_NoCC,HRV_DANU,frs,2015,974.0064648700657
SSP2_BaU_NoCC,HRV_DANU,frs,2020,1046.464977462135
SSP2_BaU_NoCC,HRV_DANU,frs,2025,1073.0176496071792
SSP2_BaU_NoCC,HRV_DANU,frs,2030,1083.2069593642357
SSP2_BaU_NoCC,HRV_DANU,frs,2035,1087.611116809215
SSP2_BaU_NoCC,HRV_DANU,frs,2040,1093.210922063763
SSP2_BaU_NoCC,HRV_DANU,frs,2045,1101.8394448425584
SSP2_BaU_NoCC,HRV_DANU,frs,2050,1110.475705640264
SSP2_BaU_NoCC,HRV_DANU,frs,2060,1120.4395354077942
SSP2_BaU_NoCC,HRV_DANU,frs,2070,1128.7165321217078
SSP2_BaU_NoCC,HRV_DANU,frs,2080,1144.3577179142326
SSP2_BaU_NoCC,HRV_DANU,frs,2090,1145.404902110052
SSP2_BaU_NoCC,HRV_DANU,frs,2100,1134.0799056871297
SSP2_BaU_NoCC,HRV_DANU,OSD,2005,133.94435135649223
SSP2_BaU_NoCC,HRV_DANU,OSD,2010,130.51203102094308
SSP2_BaU_NoCC,HRV_DANU,OSD,2015,61.32003176951248
SSP2_BaU_NoCC,HRV_DANU,OSD,2020,46.62916265121788
SSP2_BaU_NoCC,HRV_DANU,OSD,2025,36.822912679368706
SSP2_BaU_NoCC,HRV_DANU,OSD,2030,35.75311633374522
SSP2_BaU_NoCC,HRV_DANU,OSD,2035,36.882488565462914
SSP2_BaU_NoCC,HRV_DANU,OSD,2040,38.57593052220004
SSP2_BaU_NoCC,HRV_DANU,OSD,2045,40.10342061795718
SSP2_BaU_NoCC,HRV_DANU,OSD,2050,41.51983768281546
SSP2_BaU_NoCC,HRV_DANU,OSD,2060,44.410320413315866
SSP2_BaU_NoCC,HRV_DANU,OSD,2070,45.81914696945776
SSP2_BaU_NoCC,HRV_DANU,OSD,2080,46.15478479259106
SSP2_BaU_NoCC,HRV_DANU,OSD,2090,46.37066618853222
SSP2_BaU_NoCC,HRV_DANU,OSD,2100,45.22611079276293
SSP2_BaU_NoCC,HRV_DANU,BIO,2025,7.3600796369436265
SSP2_BaU_NoCC,HRV_DANU,BIO,2030,10.355800832392774
SSP2_BaU_NoCC,HRV_DANU,BIO,2035,17.14344858237442
SSP2_BaU_NoCC,HRV_DANU,BIO,2040,18.730211543746922
SSP2_BaU_NoCC,HRV_DANU,BIO,2045,20.772054133117454
SSP2_BaU_NoCC,HRV_DANU,BIO,2050,21.372333062416768
SSP2_BaU_NoCC,HRV_DANU,BIO,2060,18.276913410014572
SSP2_BaU_NoCC,HRV_DANU,BIO,2070,13.281516085479407
SSP2_BaU_NoCC,HRV_DANU,BIO,2080,9.82156376038318
SSP2_BaU_NoCC,HRV_DANU,BIO,2090,7.761713649187493
SSP2_BaU_NoCC,HRV_DANU,BIO,2100,7.375032651836637
SSP2_BaU_NoCC,HRV_DANU,C_B,2005,29.416043071876096
SSP2_BaU_NoCC,HRV_DANU,C_B,2010,25.028156639328955
SSP2_BaU_NoCC,HRV_DANU,C_B,2015,4.86328204752366
SSP2_BaU_NoCC,HRV_DANU,C_B,2020,3.9927513509934154
SSP2_BaU_NoCC,HRV_DANU,C_B,2025,3.167904279364724
SSP2_BaU_NoCC,HRV_DANU,C_B,2030,2.980979630744841
SSP2_BaU_NoCC,HRV_DANU,C_B,2035,2.9950150611630755
SSP2_BaU_NoCC,HRV_DANU,C_B,2040,3.0769362962509255
SSP2_BaU_NoCC,HRV_DANU,C_B,2045,3.1513057497072183
SSP2_BaU_NoCC,HRV_DANU,C_B,2050,3.2153353950446624
SSP2_BaU_NoCC,HRV_DANU,C_B,2060,3.426548959993882
SSP2_BaU_NoCC,HRV_DANU,C_B,2070,3.59948986446084
SSP2_BaU_NoCC,HRV_DANU,C_B,2080,3.7079817200442124
SSP2_BaU_NoCC,HRV_DANU,C_B,2090,3.75508891767764
SSP2_BaU_NoCC,HRV_DANU,C_B,2100,3.721115961708814
SSP2_BaU_NoCC,HRV_DANU,CL,2005,843.5816788738467
SSP2_BaU_NoCC,HRV_DANU,CL,2010,881.230493623607
SSP2_BaU_NoCC,HRV_DANU,CL,2015,821.2494442387593
SSP2_BaU_NoCC,HRV_DANU,CL,2020,658.4411427298052
SSP2_BaU_NoCC,HRV_DANU,CL,2025,617.9349374772618
SSP2_BaU_NoCC,HRV_DANU,CL,2030,599.8936256799782
SSP2_BaU_NoCC,HRV_DANU,CL,2035,591.9410174029782
SSP2_BaU_NoCC,HRV_DANU,CL,2040,582.5288587804034
SSP2_BaU_NoCC,HRV_DANU,CL,2045,571.7621339366596
SSP2_BaU_NoCC,HRV_DANU,CL,2050,559.5988717147745
SSP2_BaU_NoCC,HRV_DANU,CL,2060,541.5573590273999
SSP2_BaU_NoCC,HRV_DANU,CL,2070,524.0350472719955
SSP2_BaU_NoCC,HRV_DANU,CL,2080,489.8848509108501
SSP2_BaU_NoCC,HRV_DANU,CL,2090,468.1817594568832
SSP2_BaU_NoCC,HRV_DANU,CL,2100,451.8260312650458
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2005,12.719456768228815
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2010,10.175565414583053
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2015,28.576379515218665
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2020,26.76809803519573
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2025,26.323017045690154
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2030,26.085563364593398
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2035,25.976318055079098
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2040,25.849045035202728
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2045,25.72678700148765
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2050,25.56928500098508
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2060,25.290895910690697
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2070,24.992593269239855
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2080,24.372752518711284
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2090,23.859051875603974
SSP2_BaU_NoCC,HRV_DANU,CROP_FLW,2100,23.333513274997525
SSP2_BaU_NoCC,HRV_DANU,GL,2005,1353.1575038533033
SSP2_BaU_NoCC,HRV_DANU,GL,2010,1262.8346323312246
SSP2_BaU_NoCC,HRV_DANU,GL,2015,1254.8016708563125
SSP2_BaU_NoCC,HRV_DANU,GL,2020,1348.1491648900605
SSP2_BaU_NoCC,HRV_DANU,GL,2025,1382.3566764159189
SSP2_BaU_NoCC,HRV_DANU,GL,2030,1395.4834505895717
SSP2_BaU_NoCC,HRV_DANU,GL,2035,1401.157277530147
SSP2_BaU_NoCC,HRV_DANU,GL,2040,1408.3714442151834
SSP2_BaU_NoCC,HRV_DANU,GL,2045,1419.4874739237744
SSP2_BaU_NoCC,HRV_DANU,GL,2050,1430.6134724358656
SSP2_BaU_NoCC,HRV_DANU,GL,2060,1443.4497632525724
SSP2_BaU_NoCC,HRV_DANU,GL,2070,1454.1129258504461
SSP2_BaU_NoCC,HRV_DANU,GL,2080,1474.2632911452529
SSP2_BaU_NoCC,HRV_DANU,GL,2090,1475.6123668711348
SSP2_BaU_NoCC,HRV_DANU,GL,2100,1461.0225002260302
SSP2_BaU_NoCC,HRV_DANU,GRO,2005,421.8764517425743
SSP2_BaU_NoCC,HRV_DANU,GRO,2010,419.9992199020752
SSP2_BaU_NoCC,HRV_DANU,GRO,2015,128.16192347162837
SSP2_BaU_NoCC,HRV_DANU,GRO,2020,103.12569125447746
SSP2_BaU_NoCC,HRV_DANU,GRO,2025,93.52565045354189
SSP2_BaU_NoCC,HRV_DANU,GRO,2030,91.8658239269046
SSP2_BaU_NoCC,HRV_DANU,GRO,2035,91.48838873824937
SSP2_BaU_NoCC,HRV_DANU,GRO,2040,91.6470051485756
SSP2_BaU_NoCC,HRV_DANU,GRO,2045,88.9306438884562
SSP2_BaU_NoCC,HRV_DANU,GRO,2050,85.28393817557486
SSP2_BaU_NoCC,HRV_DANU,GRO,2060,83.48493654173812
SSP2_BaU_NoCC,HRV_DANU,GRO,2070,82.00562323040049
SSP2_BaU_NoCC,HRV_DANU,GRO,2080,65.12276538519754
SSP2_BaU_NoCC,HRV_DANU,GRO,2090,58.91204021306846
SSP2_BaU_NoCC,HRV_DANU,GRO,2100,56.4098703204678
SSP2_BaU_NoCC,HRV_DANU,OL,2005,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2010,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2015,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2020,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2025,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2030,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2035,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2040,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2045,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2050,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2060,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2070,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2080,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2090,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OL,2100,0.35160015682282225
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2005,98.08060505592249
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2010,117.26736137261227
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2015,548.5815193782067
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2020,433.67803841727994
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2025,408.1954869251799
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2030,392.5536643649019
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2035,379.15057952180143
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2040,368.0644944483855
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2045,358.3180957846371
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2050,349.610305969889
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2060,334.8100466372229
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2070,321.86653579641364
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2080,308.05892677185636
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2090,295.1840130217575
SSP2_BaU_NoCC,HRV_DANU,OTH_A,2100,284.4042879062318
SSP2_BaU_NoCC,HRV_DANU,PAS,2005,179.10119100190332
SSP2_BaU_NoCC,HRV_DANU,PAS,2010,179.10119100190332
SSP2_BaU_NoCC,HRV_DANU,PAS,2015,177.59213001148723
SSP2_BaU_NoCC,HRV_DANU,PAS,2020,174.5944248946237
SSP2_BaU_NoCC,HRV_DANU,PAS,2025,154.34044647626516
SSP2_BaU_NoCC,HRV_DANU,PAS,2030,149.06567434283687
SSP2_BaU_NoCC,HRV_DANU,PAS,2035,146.94029823428528
SSP2_BaU_NoCC,HRV_DANU,PAS,2040,143.538484917274
SSP2_BaU_NoCC,HRV_DANU,PAS,2045,134.56065727363156
SSP2_BaU_NoCC,HRV_DANU,PAS,2050,126.96166018572116
SSP2_BaU_NoCC,HRV_DANU,PAS,2060,122.20305228885975
SSP2_BaU_NoCC,HRV_DANU,PAS,2070,120.7852047324756
SSP2_BaU_NoCC,HRV_DANU,PAS,2080,119.14385000628967
SSP2_BaU_NoCC,HRV_DANU,PAS,2090,138.45068153855365
SSP2_BaU_NoCC,HRV_DANU,PAS,2100,180.7212727984185
SSP2_BaU_NoCC,HRV_DANU,SL,2005,29.84375882760031
SSP2_BaU_NoCC,HRV_DANU,SL,2010,30.541511695698794
SSP2_BaU_NoCC,HRV_DANU,SL,2015,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2020,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2025,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2030,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2035,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2040,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2045,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2050,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2060,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2070,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2080,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2090,32.33934383296787
SSP2_BaU_NoCC,HRV_DANU,SL,2100,32.33934383296787
SSP2_BaU_NoCC,HTI_CARI,frs,2005,466.21761023963495
SSP2_BaU_NoCC,HTI_CARI,frs,2010,365.19141763968344
SSP2_BaU_NoCC,HTI_CARI,frs,2015,419.5060711793616
SSP2_BaU_NoCC,HTI_CARI,frs,2020,417.8793386977585
SSP2_BaU_NoCC,HTI_CARI,frs,2025,398.8843727842598
SSP2_BaU_NoCC,HTI_CARI,frs,2030,377.08445686349523
SSP2_BaU_NoCC,HTI_CARI,frs,2035,343.7185194746707
SSP2_BaU_NoCC,HTI_CARI,frs,2040,310.78378391630616
SSP2_BaU_NoCC,HTI_CARI,frs,2045,287.020423734516
SSP2_BaU_NoCC,HTI_CARI,frs,2050,269.2074115121497
SSP2_BaU_NoCC,HTI_CARI,frs,2060,246.5443982704608
SSP2_BaU_NoCC,HTI_CARI,frs,2070,245.75795529141627
SSP2_BaU_NoCC,HTI_CARI,frs,2080,233.60833099223265
SSP2_BaU_NoCC,HTI_CARI,frs,2090,222.1431796618177
SSP2_BaU_NoCC,HTI_CARI,frs,2100,209.6208362214034
SSP2_BaU_NoCC,HTI_CARI,OSD,2005,42.05735894144307
SSP2_BaU_NoCC,HTI_CARI,OSD,2010,37.65443871696106
SSP2_BaU_NoCC,HTI_CARI,OSD,2015,46.84207459076256
SSP2_BaU_NoCC,HTI_CARI,OSD,2020,47.45740913528046
SSP2_BaU_NoCC,HTI_CARI,OSD,2025,48.17338516871709
SSP2_BaU_NoCC,HTI_CARI,OSD,2030,48.8880033864072
SSP2_BaU_NoCC,HTI_CARI,OSD,2035,49.55613050567129
SSP2_BaU_NoCC,HTI_CARI,OSD,2040,48.84583157414127
SSP2_BaU_NoCC,HTI_CARI,OSD,2045,47.524784627970035
SSP2_BaU_NoCC,HTI_CARI,OSD,2050,46.125414036274144
SSP2_BaU_NoCC,HTI_CARI,OSD,2060,44.15873162813551
SSP2_BaU_NoCC,HTI_CARI,OSD,2070,45.30910226931908
SSP2_BaU_NoCC,HTI_CARI,OSD,2080,54.79292795447235
SSP2_BaU_NoCC,HTI_CARI,OSD,2090,66.85459393034807
SSP2_BaU_NoCC,HTI_CARI,OSD,2100,75.88982697547354
SSP2_BaU_NoCC,HTI_CARI,BIO,2025,12.504164516739227
SSP2_BaU_NoCC,HTI_CARI,BIO,2030,18.701165502235725
SSP2_BaU_NoCC,HTI_CARI,BIO,2035,23.52753465551551
SSP2_BaU_NoCC,HTI_CARI,BIO,2040,27.824628664085886
SSP2_BaU_NoCC,HTI_CARI,BIO,2045,34.465949574253656
SSP2_BaU_NoCC,HTI_CARI,BIO,2050,42.94241558087321
SSP2_BaU_NoCC,HTI_CARI,BIO,2060,62.213675895409494
SSP2_BaU_NoCC,HTI_CARI,BIO,2070,87.38343866983762
SSP2_BaU_NoCC,HTI_CARI,BIO,2080,128.62802080930618
SSP2_BaU_NoCC,HTI_CARI,BIO,2090,160.16557625157148
SSP2_BaU_NoCC,HTI_CARI,BIO,2100,183.54224477756657
SSP2_BaU_NoCC,HTI_CARI,C_B,2005,12.64111745315861
SSP2_BaU_NoCC,HTI_CARI,C_B,2010,12.620307873646206
SSP2_BaU_NoCC,HTI_CARI,C_B,2015,15.945077179898282
SSP2_BaU_NoCC,HTI_CARI,C_B,2020,16.24240803673911
SSP2_BaU_NoCC,HTI_CARI,C_B,2025,16.411792098090483
SSP2_BaU_NoCC,HTI_CARI,C_B,2030,16.572759515683902
SSP2_BaU_NoCC,HTI_CARI,C_B,2035,16.753492307233078
SSP2_BaU_NoCC,HTI_CARI,C_B,2040,16.729854462252728
SSP2_BaU_NoCC,HTI_CARI,C_B,2045,16.49722229155258
SSP2_BaU_NoCC,HTI_CARI,C_B,2050,16.132256039452983
SSP2_BaU_NoCC,HTI_CARI,C_B,2060,15.605702102868584
SSP2_BaU_NoCC,HTI_CARI,C_B,2070,16.05867908788823
SSP2_BaU_NoCC,HTI_CARI,C_B,2080,19.52743692664059
SSP2_BaU_NoCC,HTI_CARI,C_B,2090,22.166357374381054
SSP2_BaU_NoCC,HTI_CARI,C_B,2100,24.784335975332425
SSP2_BaU_NoCC,HTI_CARI,CL,2005,850.8975858812225
SSP2_BaU_NoCC,HTI_CARI,CL,2010,993.157103611138
SSP2_BaU_NoCC,HTI_CARI,CL,2015,1048.9972578792883
SSP2_BaU_NoCC,HTI_CARI,CL,2020,1039.6355820246195
SSP2_BaU_NoCC,HTI_CARI,CL,2025,1067.8968266272104
SSP2_BaU_NoCC,HTI_CARI,CL,2030,1068.2695307931685
SSP2_BaU_NoCC,HTI_CARI,CL,2035,1054.3962486482521
SSP2_BaU_NoCC,HTI_CARI,CL,2040,1028.187973465355
SSP2_BaU_NoCC,HTI_CARI,CL,2045,994.0576357854427
SSP2_BaU_NoCC,HTI_CARI,CL,2050,958.5173683410004
SSP2_BaU_NoCC,HTI_CARI,CL,2060,899.9803662064417
SSP2_BaU_NoCC,HTI_CARI,CL,2070,869.373829015084
SSP2_BaU_NoCC,HTI_CARI,CL,2080,900.8718518013945
SSP2_BaU_NoCC,HTI_CARI,CL,2090,932.1141380415651
SSP2_BaU_NoCC,HTI_CARI,CL,2100,967.1428771676327
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2005,3.1813600741310735
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2010,3.77479471027141
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2015,3.8082323353461667
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2020,3.7851370994667843
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2025,3.7295591855695314
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2030,3.6130220326561413
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2035,3.408596020843188
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2040,3.1842832329828914
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2045,2.9995572786193287
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2050,2.847221012505303
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2060,2.6357537555528334
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2070,2.5919477373074735
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2080,2.5573601348250143
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2090,2.5221103036578545
SSP2_BaU_NoCC,HTI_CARI,CROP_FLW,2100,2.479446409141433
SSP2_BaU_NoCC,HTI_CARI,GL,2005,860.0193654496129
SSP2_BaU_NoCC,HTI_CARI,GL,2010,404.0888774973828
SSP2_BaU_NoCC,HTI_CARI,GL,2015,291.0605589610226
SSP2_BaU_NoCC,HTI_CARI,GL,2020,289.9319038642219
SSP2_BaU_NoCC,HTI_CARI,GL,2025,276.7528683840303
SSP2_BaU_NoCC,HTI_CARI,GL,2030,261.6277101345609
SSP2_BaU_NoCC,HTI_CARI,GL,2035,238.4778463927856
SSP2_BaU_NoCC,HTI_CARI,GL,2040,215.62715792979918
SSP2_BaU_NoCC,HTI_CARI,GL,2045,199.13972813442243
SSP2_BaU_NoCC,HTI_CARI,GL,2050,186.78075254285184
SSP2_BaU_NoCC,HTI_CARI,GL,2060,171.0567624625109
SSP2_BaU_NoCC,HTI_CARI,GL,2070,170.51111473820472
SSP2_BaU_NoCC,HTI_CARI,GL,2080,162.0814955201914
SSP2_BaU_NoCC,HTI_CARI,GL,2090,154.12677547186942
SSP2_BaU_NoCC,HTI_CARI,GL,2100,145.43855727511647
SSP2_BaU_NoCC,HTI_CARI,GRO,2005,427.9177174799315
SSP2_BaU_NoCC,HTI_CARI,GRO,2010,537.7417113840653
SSP2_BaU_NoCC,HTI_CARI,GRO,2015,462.5873114417707
SSP2_BaU_NoCC,HTI_CARI,GRO,2020,458.16400907562183
SSP2_BaU_NoCC,HTI_CARI,GRO,2025,471.4698042202589
SSP2_BaU_NoCC,HTI_CARI,GRO,2030,461.13710030322375
SSP2_BaU_NoCC,HTI_CARI,GRO,2035,438.64969999965086
SSP2_BaU_NoCC,HTI_CARI,GRO,2040,414.71257443486013
SSP2_BaU_NoCC,HTI_CARI,GRO,2045,391.30558922239493
SSP2_BaU_NoCC,HTI_CARI,GRO,2050,367.6373974384676
SSP2_BaU_NoCC,HTI_CARI,GRO,2060,326.1162188908338
SSP2_BaU_NoCC,HTI_CARI,GRO,2070,289.6084629514662
SSP2_BaU_NoCC,HTI_CARI,GRO,2080,256.8611011130512
SSP2_BaU_NoCC,HTI_CARI,GRO,2090,227.73108267822874
SSP2_BaU_NoCC,HTI_CARI,GRO,2100,203.17151818295451
SSP2_BaU_NoCC,HTI_CARI,OL,2005,474.0829880551963
SSP2_BaU_NoCC,HTI_CARI,OL,2010,474.0829880551963
SSP2_BaU_NoCC,HTI_CARI,OL,2015,474.0829880551963
SSP2_BaU_NoCC,HTI_CARI,OL,2020,474.0829880551963
SSP2_BaU_NoCC,HTI_CARI,OL,2025,474.0829880551963
